headword_iast	headword_slp1	entry_id	page	body
nibha	niBa	4628	196-b	{#niBa#}¦ (r. {#BA#} splendere, praef. {#ni#} s. {#a#}) similis, {%in fine compp.%} H. 3.9. {%V.%} {#sanniBa#}.
nibhartsana	niBartsana	4629	196-b	{#niBartsana#}¦ {%n.%} (r. {#Barts#} praef. {#ni#} s. {#ana#}) imminatio, comminatio. DR. 6.20.
nimitta	nimitta	4630	196-b	{#nimitta#}¦ {%n.%} (fortasse e {#nimita#} reduplicato {#t#}, a r. {#mA#} vel {#mi#} praef. {#ni#} s. {#ta#}) 1) causa. {%Accus. adverb.%} ({#nimittam#}) {%praepositionis loco fungitur, ad exprimendum%} causâ, propter (gr. 691.). N. 9.34. 2) signum. N. 23.5. 8. BH. 1.31. N. 13.20. 16.26. 3) vestigium. HIT. 24.16.
nimeṣa	nimeza	4631	196-b	{#nimeza#}¦ {%m.%} (r. {#miz#} s. {#a#}) nictatio. N. 5.26. DR. 8.9. — {#nimezAt#} momento temporis. RAGH. 9.63.
nimeṣamātra	nimezamAtra	4632	196-b	{#nimezamAtra#}¦ {%n.%} ({%TATP.%} e praec. et {#mAtra#} {%n.%} mensura) momentum. DR. 8.9.
nimna	nimna	4633	196-b	{#nimna#}¦ (r. {#mnA#} praef. {#ni#} s. {#a#}) profundus. MAH. 2.784.
nimnagā	nimnagA	4634	196-b	{#nimnagA#}¦ {%f.%} (e praec. et {#ga#} iens in {%fem.%}) fluvius. RAGH. 8.8. 16.61. (Cf. nomen fluminis Nemeni.)
niyata	niyata	4635	196-b	{#niyata#}¦ v. {#yam#}.
niyantṛ	niyantf	4636	196-b	{#niyantf#}¦ {%m.%} (r. {#yam#} praef. {#ni#} s. {#tf#}) auriga. RAGH. 1.17.
niyama	niyama	4637	196-b	{#niyama#}¦ {%m.%} (r. {#yam#} s. {#a#}) actio cohibendi, coërcendi, domandi, sedandi; votum. BR. 2.24. SU. 2.16. R. Schl. I.8.14. RAGH. 5.8. UR. 43.6.infr.
niyuta	niyuta	4638	196-b	{#niyuta#}¦ {%m. n.%} (r. {#yu#} praef. {#ni#} s. {#ta#}) decem milliones. {%Cf.%} {#ayuta#}.
niyuddha	niyudDa	4639	196-b	{#niyudDa#}¦ {%n.%} (r. {#yuD#} praef. {#ni#} s. {#ta#}) singulare certamen. Lass. 48.8.
niyoktṛ	niyoktf	4640	196-b	{#niyoktf#}¦ {%m.%} (r. {#yuj#} praef. {#ni#} s. {#tf#}) qui jubet, dominus. RAGH. 2.56.; {%v. sq.%}
niyoga	niyoga	4641	197-a	{#niyoga#}¦ {%m.%} (r. {#yuj#} s. {#a#}, v. gr. 645. s. {#a#}) jussus, praeceptum. IN. 2.22. 3.5. 4.17. H. 4.5.
niyogatas	niyogatas	4642	197-a	{#niyogatas#}¦ {%Adv.%} (a praec. s. {#tas#}) jussu, propter jussum.
niyogin	niyogin	4643	197-a	{#niyogin#}¦ {%m.%} (a {#niyoga#} s. {#in#}) imperio alcjs subjectus, famulus, minister. HIT. 61.13. 62.3. 6. 7.
nir	nir	4644	197-a	{#nir#}¦ v. {#nis#}.
nirata	nirata	4645	197-a	{#nirata#}¦ v. {#ram#}.
nirantaram	nirantaram	4646	197-a	{#nirantaram#}¦ {%Adv.%} ({%AVY.%}, gr. 675., e {#nis#} et {#antara#} intervallum, spatium interjectum) sine intervallo, simul, una. SU. 1.4. {%De tempore%} statim, protinus. Lass. 9.2.
nirapāya	nirapAya	4647	197-a	{#nirapAya#}¦ ({%BAH.%} e {#nis#} et {#apAya#} {%q. v.%}) deverticuli expers, non devius, infallibilis. N. 4.19.
niraya	niraya	4648	197-a	{#niraya#}¦ {%m.%} ({%BAH.%} e {#nis#} et {#aya#} felicitas) tartarus. MAH. 1.1825.
niravadyā	niravadyA	4649	197-a	{#niravadyA#}¦ {%f.%} ({%fem.%} a {#niravadya#} non humilis, non vilis, pulcher - {%BAH.%} e {#nis#} et {#avadya#} {%n. q. v.%}) pulchritudo. IN. 5.11.
nirābādha	nirAbADa	4650	197-a	{#nirAbADa#}¦ vel {#nirAvADa#} {%m.%} ({%BAH.%} e {#nis#} et {#AbADa#} vel {#AvADa#} vexatio, turbatio, perturbatio) vacuus a vexatione, turbatione; securus. H. 4.12.
nirāmaya	nirAmaya	4651	197-a	{#nirAmaya#}¦ ({%BAH.%} e {#nis#} et {#Amaya#} {%m.%} morbus) vacuus a morbo, incolumis, salvus, felix. IN. 3.8. H. 1.41.
nirāśis	nirASis	4652	197-a	{#nirASis#}¦ ({%BAH.%} e {#nis#} et {#ASis#} spes, v. gr. 192. et 210.) vacuus a spe. BH. 3.30. 4.21.
nirāsvāda	nirAsvAda	4653	197-a	{#nirAsvAda#}¦ ({%BAH.%} e {#nis#} e {#AsvAda#} {%m.%} sapor) saporis expers, non amoenus, insuavis, injucundus. H. 1.20.
nirīha	nirIha	4654	197-a	{#nirIha#}¦ ({%BAH.%} e {#nis#} et {#IhA#}) vacuus a desiderio, a nisu, ab appetitu. HIT. 10.25.
nirīhatā	nirIhatA	4655	197-a	{#nirIhatA#}¦ {%f.%} (a praec. s. {#tA#}) {%Abstract. praecedentis%}. HIT. 37.
nirudyoga	nirudyoga	4656	197-a	{#nirudyoga#}¦ ({%BAH.%} e {#nis#} et {#udyoga#} {%m.%} negotium, opera, labor) negotiorum, laborum expers. SU. 4.3.
nirudvigna	nirudvigna	4657	197-a	{#nirudvigna#}¦ v. {#vij#} praef. {#ut#} praef. {#nis#}.
nirūpaṇa	nirUpaRa	4658	197-a	{#nirUpaRa#}¦ {%n.%} (r. {#rUp#} praef. {#ni#} s. {#ana#}, v. gr. 94^{%a%}).) exploratio, investigatio. HIT. 48.1.
nirṛti	nirfti	4659	197-a	{#nirfti#}¦ {%f.%} (e {#nis#} et {#fti#} felicitas) infortunium, calamitas. MAH. 1.3559.
nirgharṣaṇa	nirGarzaRa	4660	197-a	{#nirGarzaRa#}¦ {%n.%} (r. {#Gfz#} praef. {#nis#} s. {#ana#}) frictio, tritus.
nirgharṣaṇaka	nirGarzaRaka	4661	197-b	{#nirGarzaRaka#}¦ (a praec. s. {#ka#}) fricans, terens. HIT. 55.6.
nirghāta	nirGAta	4662	197-b	{#nirGAta#}¦ {%n.%} ({%Caus.%} r. {#han#} praef. {#nis - nirGAtayAmi#} gr. 524. - suff. {#a#}) impetus venti. IN. 1.5.
nirghoṣa	nirGoza	4663	197-b	{#nirGoza#}¦ {%m.%} (r. {#Guz#} praef. {#nis#} s. {#a#}) strepitus. N. 21.3. 8.
nirjhara	nirJara	4664	197-b	{#nirJara#}¦ {%m.%} (fortasse a r. {#gF#}, mutato {#g#} in {#J#}, praef. {#nis#} s. {#a#}) catarrhacta. N. 12.8.
nirṇaya	nirRaya	4665	197-b	{#nirRaya#}¦ {%m.%} (r. {#nI#} praef. {#nis#} s. {#a#}) inquisitio, investigatio, exploratio. MR. 294.6. HIT. 72.4.
nirṇejana	nirRejana	4666	197-b	{#nirRejana#}¦ {%n.%} (r. {#nij#} praef. {#nis#} s. {#ana#}) purificatio, lustratio, expiatio. MAN. 3.209.
nirdaya	nirdaya	4667	197-b	{#nirdaya#}¦ ({%BAH.%} e {#nis#} et {#dayA#}) immisericors, crudelis, vehemens. RAGH. 19.32. {#nirdayam#} {%Adv.%} crudeliter, vehementer. RAGH. 11.84. HIT. 27.21.
nirdeśa	nirdeSa	4668	197-b	{#nirdeSa#}¦ {%m.%} (r. {#diS#} praef. {#nis#} s. {#a#}) designatio, descriptio. BH. 17.23.
nirnātha	nirnATa	4669	197-b	{#nirnATa#}¦ {%Adj.%} ({%BAH.%} e {#nis#} et {#nATa#} dominus, tutor) domini, tutoris expers.
nirnāthatā	nirnATatA	4670	197-b	{#nirnATatA#}¦ {%f.%} (a praec. s. {#tA#}) ejus, qui domini, tutoris expers est, status. N. 13.35.
nirbandha	nirbanDa	4671	197-b	{#nirbanDa#}¦ {%m.%} (e {#nis#} et {#banDa#}) pertinacia, importunitas. RAGH. 5.21. 14.32. SAK. 48.4.infr.
nirbhara	nirBara	4672	197-b	{#nirBara#}¦ ({%BAH.%} e {#nis#} et {#Bara#} {%q. v.%}) immodicus. {#nirBaram#} {%Adv.%} ultra modum. HIT. 29.13.: {#nirBaram AliNgya#}; 50.2.: {#nirBaram prasuptaH#}.
nirmama	nirmama	4673	197-b	{#nirmama#}¦ ({%BAH.%} e {#nis#} et {#mama#} mei, {%gen.%} pron. primae pers., qui hac in compp. substantivi vim habet, sensu cupiditas, aviditas) liber a sui cupiditate, aviditate. BH. 2.71. RAGH. 15.28.
nirmala	nirmala	4674	197-b	{#nirmala#}¦ (vacuus a luto, a sordibus, {%BAH.%} e {#nis#} et {#mala#} lutum, sordes) purus, mundus. IN. 5.18.
nirmalatva	nirmalatva	4675	197-b	{#nirmalatva#}¦ {%n.%} (a praec. s. {#tva#}) puritas. BH. 14.6.
nirmāna	nirmAna	4676	197-b	{#nirmAna#}¦ {%n.%} (r. {#mA#} praef. {#nis#} s. {#ana#}) effectio, creatio. R. Schl. I.26.17.
nirmoka	nirmoka	4677	197-b	{#nirmoka#}¦ {%m.%} (r. {#muc#} praef. {#nis#} s. {#a#}) anguina pellis. RAGH. 16.17.
niryāsa	niryAsa	4678	197-b	{#niryAsa#}¦ {%m.%} (r. {#yas#} praef. {#nis#} s. {#a#}, nisi {#yA#} adjecto {#s#} suff. {#a#}) resina. RAGH. 1.38.
nirvāṇa	nirvARa	4679	198-a	{#nirvARa#}¦ (r. {#vA#} praef. {#nis#}) 1) (suff. {#na#}) {%Part. pass. v.%} 2. {#vA#} praef. {#nis#}. 2) (suff. {#ana#}) exstinctio. HIT. 62.6. 31.5.; BH. 2.72. 5.24.: {#brahmanirvARam#} exstinctio in summo numine, {%quâ quis coalescit cum numine supremo%}. 3) delectatio, oblectatio. SAK. 45.13.: {#labDan netranirvARam#}.
nirvāpana	nirvApana	4680	198-a	{#nirvApana#}¦ {%n.%} ({%Caus.%} r. {#vA#} praef. {#nis#} s. {#ana#}) 1) exstinctio. SAK. 51.2.infr. 2) refrigeratio. SAK. 43.11.
nirviṇṇa	nirviRRa	4681	198-a	{#nirviRRa#}¦ v. {#vid#} praef. {#nis#}.
nirvṛti	nirvfti	4682	198-a	{#nirvfti#}¦ {%f.%} (r. {#vf#} praef. {#nis#} s. {#ti#}) 1) laetitia, voluptas. N. 22.3. RAGH. 9.37. 2) temeritas, audacia. HIT. 110.20.
nirveda	nirveda	4683	198-a	{#nirveda#}¦ {%m.%} 1) (a r. {#vid#} praef. {#ni#} s. {#a#}) humilitas. Lass. 71.2.; modestia, pudor, sui contemptus. UP. 24. R. Schl. I.55.10.; v. {#vid#} praef. {#nis#}. 2) ({%BAH.%} e {#nis#} et {#veda#} scientia) ignorantia. BH. 2.52.
nil	nil	4684	198-a	{#nil#}¦ 1. {%P.%} ({#gahane#}) densum, impervium esse.
nilaya	nilaya	4685	198-a	{#nilaya#}¦ {%m.%} (r. {#lI#} praef. {#ni#} s. {#a#}) domus, habitatio. RAGH. 2.15. {%Cf.%} {#Alaya#}.
nivarhana	nivarhana	4686	198-a	{#nivarhana#}¦ vel {#nibarhaRa#} {%m.%} (r. {#varh#} vel {#barh#} cl. 10. ferire, occidere, s. {#ana#}) feritor, occisor, exstinctor, {%in fine compp.%} IN. 1.1. A. 10.55.
nivasana	nivasana	4687	198-a	{#nivasana#}¦ {%n.%} (r. {#vas#} praef. {#vi#} s. {#ana#}) vestis. RAGH. 19.41.
nivaha	nivaha	4688	198-a	{#nivaha#}¦ {%m.%} (r. {#vah#} praef. {#ni#} s. {#a#}) multitudo, copia. BHAR. 3.42.
nivāta	nivAta	4689	198-a	{#nivAta#}¦ (e {#ni#} sub et {#vAta#} ventus) {%qui%} sub vento est, {%ideo%} vento non expositus, non ventosus, quietus, tranquillus. BH. 6.19. 2) securus, firmus; {%v. sq.%}
nivātakavaca	nivAtakavaca	4690	198-a	{#nivAtakavaca#}¦ {%m.%} (securam loricam habens, bene loricatus {%BAH.%} e praec. et {#kavaca#} lorica) nomen {%Dânavorum%} stirpis. A. 5.10.
nivāpa	nivApa	4691	198-a	{#nivApa#}¦ {%m.%} (r. {#vap#} praef. {#ni#} s. {#a#}) donum sacrificale, quod Manibus datur, libatio Manibus facta. RAGH. 5.8. 8.61. et 85. 16.91.
nivāraṇa	nivAraRa	4692	198-a	{#nivAraRa#}¦ (r. {#vf#} cl. 10. praef. {#ni#} s. {#ana#}) 1) qui arcet, {%in fine compp.%} A. 10.70. 2) {%n.%} actio arcendi. N. 7.10.
nivāsa	nivAsa	4693	198-b	{#nivAsa#}¦ {%m.%} (r. {#vas#} habitare, s. {#a#}) domus, habitatio. H. 4.29. BH. 11.25. 37.
niviḍa	niviqa	4694	198-b	{#niviqa#}¦ (ut videtur, intervallum non habens, e {#ni#} pro {#na#} non - v. {#niKila#} - et {#viqa#} pro {#vila#}, v. Wils.) spissus, densus, arctus. RAGH. 9.58. 11.15. 19.44.
nivṛtta	nivftta	4695	198-b	{#nivftta#}¦ v. {#vft#} praef. {#ni#}.
nivṛttakṛṣigorakṣa	nivfttakfzigorakza	4696	198-b	{#nivfttakfzigorakza#}¦ ({%BAH.%} e {#nivftta#} evanidus et comp. {%DVANDV.%} e {#kfzin#} arator et {#gorakza#} bubulcus) evanidos aratores et bubulcos habens. SU. 2.24.
nivṛttadevakārya	nivfttadevakArya	4697	198-b	{#nivfttadevakArya#}¦ ({%BAH.%} e {#nivftta#} evanidus et {#devakArya#} {%n.%} {#deva#} deus et {#kArya#} {%n.%} faciendum, officium) evanidum deorum cultum, evanidas res divinas {%vel%} sacras ceremonias habens. SU. 2.23.
nivṛttavipaṇāpaṇa	nivfttavipaRApaRa	4698	198-b	{#nivfttavipaRApaRa#}¦ ({%BAH.%} e {#nivftta#} evanidus et {%DVANDV.%} e {#vipaRa#} venditio et {#ApaRa#} forum) evanidas venditiones et fora habens. SU. 2.23.
nivṛttayajñasvādhyāya	nivfttayajYasvADyAya	4699	198-b	{#nivfttayajYasvADyAya#}¦ ({%BAH.%} e {#nivftta#} evanidus et {%DVANDV.%} e {#yajYa#} sacrificium et {#svADyAya#} q. v.) evanida sacrificia et {%Vêdorum%} lectiones habens. SU. 2.22.
nivṛtti	nivftti	4700	198-b	{#nivftti#}¦ {%f.%} (r. {#vft#} praef. {#ni#} interire, s. {#ti#}) interitus, occasus, cessatio. BH. 16.7.
niveśa	niveSa	4701	198-b	{#niveSa#}¦ {%m.%} (r. {#viS#} intrare, praef. {#ni#} s. {#a#}) 1) introitus, ingressio. SU. 2.26. 2) castra. RAGH. 5.49.
niveśana	niveSana	4702	198-b	{#niveSana#}¦ {%n.%} (r. {#viS#} praef. {#ni#} s. {#ana#}) 1) introitus, ingressio. 2) domus, domicilium, sedes. IN. 3.2. BR. 1.3.
niś	niS	4703	198-b	1. {#niS#}¦ 1. {%P.%} ({#samADO#} {%K.%} {#SIle#} {%V.%}) cogitare, meditari.
niś	niS	4704	198-b	2. {#niS#}¦ {%f.%} ({%Nom.%} {#nik#}, ut videtur, a {#SI#} dormire praef. {#ni#}, abjecto {#I#}; v. {#niSITa#}) nox. IN. 5.18. H. 1.3.
niśā	niSA	4705	198-b	{#niSA#}¦ {%f.%} (v. {#niS, niSITa#}) {%id.%} N. 13.61. BH. 2.69.
niśākara	niSAkara	4706	198-b	{#niSAkara#}¦ {%m.%} (noctem faciens, e {#niSA#} et {#kara#} faciens) luna. N. 16.14.
niśācara	niSAcara	4707	198-b	{#niSAcara#}¦ {%m.%} (nocte iens, e {#niSA#} et {#cara#} iens) nomen {%Râkschasorum%}.
niśānta	niSAnta	4708	198-b	{#niSAnta#}¦ {%n.%} (r. {#Sam#} praef. {#ni#} s. {#ta#}) domus. RAGH. 16.40.
niśāpati	niSApati	4709	198-b	{#niSApati#}¦ {%m.%} (noctis dominus, e {#niSA#} et {#pati#}) luna. AM.
niśita	niSita	4710	198-b	{#niSita#}¦ v. {#So#} praef. {#ni#}.
niśītha	niSITa	4711	199-a	{#niSITa#}¦ {%m.%} (r. {#SI#} praef. {#ni#} s. {#Ta#}) nox. MAH. 1.4275.
niścaya	niScaya	4712	199-a	{#niScaya#}¦ {%m.%} (r. {#ci#} praef. {#nis#} s. {#a#}) 1) decisio, judicium, dijudicatio. BR. 2.27. 29. BH. 18.4. 2) consilium, decretum, institutum, sententia. SA. 7.6. BH. 2.37. 3) certum, veritas. N. 19.8. — {%Instr.%} {#niScayena#} {%Adv.%} certe.
niścala	niScala	4713	199-a	{#niScala#}¦ ({%KARM.%} e {#nis#} et {#cala#} se movens) immotus. BH. 2.53.
niścita	niScita	4714	199-a	{#niScita#}¦ v. {#ci#} praef. {#nis#}.
niśceṣṭa	niScezwa	4715	199-a	{#niScezwa#}¦ ({%BAH.%} e {#nis#} et {#cezwa#}) motionis, nisûs expers, immobilis, immotns. — {%Acc.%} {#niScezwam#} {%Adv.%} A. 3.40.
niṣaṅga	nizaNga	4716	199-a	{#nizaNga#}¦ {%m.%} (r. {#saYj#} praef. {#ni#} s. {#a#}) pharetra. RAGH. 2.30.
niṣaṅgin	nizaNgin	4717	199-a	{#nizaNgin#}¦ {%m.%} (a praec. s. {#in#}) pharetrâ instructus. RAGH. 7.53.
niṣadha	nizaDa	4718	199-a	{#nizaDa#}¦ {%m. pl. Nischadhi%}, nomen regionis (Wils. {%a country in the south-east division of India%}). N. 1.3. 27.
niṣāda	nizAda	4719	199-a	{#nizAda#}¦ {%m.%} (r. {#sad#} praef. {#ni#} s. {#a#}) i. q. {#kirAta#}. RAGH. 14.52. et 70.
niṣādin	nizAdin	4720	199-a	{#nizAdin#}¦ (r. {#sad#} praef. {#ni#} s. {#in#}) sedens. RAGH. 1.52. 4.20.
niṣūdana	nizUdana	4721	199-a	{#nizUdana#}¦ {%n.%} (r. {#sUd#} occidere, praef. {#ni#} - v. gr. 80. - suff. {#ana#}) occisor, {%in fine compp.%} N. 2.23.
niṣk	nizk	4722	199-a	{#nizk#}¦ 10. {%A.%} ({#parimARe#} {%K.%} {#mAne#} {%V. Denom.%} esse videtur, a sq.) pendere, metiri.
niṣka	nizka	4723	199-a	{#nizka#}¦ {%m. n.%} (fortasse a praep. {#nis#} suff. {#ka#}, cf. {#utka#}) 1) pondus quoddam auri. HIT. 104.9. 2) pectoris ornamentum. R. Schl. I.6.9.
niṣkraya	nizkraya	4724	199-a	{#nizkraya#}¦ {%m.%} (r. {#krI#} praef. {#nis#} s. {#a#}) pretium. RAGH. 2.55. 5.22. 15.55.
niṣṭhā	nizWA	4725	199-a	{#nizWA#}¦ {%f.%} (r. {#sTA#} praef. {#ni#}, v. gr. 80.) 1) sedes, habitatio ({%cf.%} {#pariRizWA#}). BH. 18.50. 2) status, conditio, agendi, vivendi ratio. BH. 3.3. 5.17. 17.1. 3) finis, extremum; interitus, {%v.%} {#nEzWika#}.
niṣṭhīvana	nizWIvana	4726	199-a	{#nizWIvana#}¦ {%n.%} (r. {#zWIv#} praef. {#ni#} s. {#ana#}) actio spuendi, exspuendi. BHAR. 1.91.
niṣṭhura	nizWura	4727	199-a	{#nizWura#}¦ (r. {#sTA#} praef. {#ni#} s. {#ura#}) durus, asper, atrox. RAGH. 3.62. 8.64. HIT. 100.14.
niṣṭhyūta	nizWyUta	4728	199-a	{#nizWyUta#}¦ v. {#zWiv, zWIv#} praef. {#ni#}.
niṣṇāta	nizRAta	4729	199-b	{#nizRAta#}¦ v. {#snA#} praef. {#ni#}.
niṣpanda	nizpanda	4730	199-b	{#nizpanda#}¦ (ut mihi videtur, {%BAH.%} e {#nis#} et obsoleto subst. {#spanda#}, abjectâ praepositionis sibilante et mutato radicis {#s#} in {#z#}, quanquam vulgo haec radix litteram {#s#} immutatam retinet. Scribitur etiam {#nispanda#}, quod Wils. sicut {#nizpanda#} a rad. {#pad#} praefixo {#nis#} deducit; {#nis + pad#} autem proprie egredi significaret et r. {#pad#} insertam nasalem non admittit) immotus. RAGH. 6.40. 15.37. R. Schl. I.55.15.
niṣpanna	nizpanna	4731	199-b	{#nizpanna#}¦ v. {#pad#} praef. {#nis#}.
niṣpiṣṭa	nizpizwa	4732	199-b	{#nizpizwa#}¦ v. {#piz#} praef. {#ni#}.
nis	nis	4733	199-b	{#nis#}¦ {%Praep. insep.%} ex. (Cf. hib. particulas negativas {%nis, nios, nir, nior%} et v. composita ut {#niHSabda#}.)
nisarga	nisarga	4734	199-b	{#nisarga#}¦ {%m.%} (r. {#sfj#} praef. {#ni#} s. {#a#}) 1) natura, indoles. RAGH. 3.35. 6.29. 2) jussus. SA. 1.15.
nistāra	nistAra	4735	199-b	{#nistAra#}¦ {%m.%} (r. {#tF#} praef. {#nis#} s. {#a#}) actio gratiam referendi, rependendi. HIT. 99.18.
nisvana	nisvana	4736	199-b	{#nisvana#}¦ {%m.%} (r. {#svan#} praef. {#ni#} s. {#a#}) sonitus, strepitus. IN. 2.11. N. 21.34.
nihata	nihata	4737	199-b	{#nihata#}¦ v. {#han#} praef. {#ni#}.
nihantṛ	nihantf	4738	199-b	{#nihantf#}¦ {%m.%} (r. {#han#} praef. {#ni#} s. {#tf#}) occisor. A. 1.7.
nihita	nihita	4739	199-b	{#nihita#}¦ v. {#DA#} praef. {#ni#}.
