headword_iast	headword_slp1	entry_id	page	body
āhava	Ahava	14488	7-320-d	<hom>1.</hom> {#Ahava#}¦ I. <ls>DAŚAK. 31,12</ls>.
āhavanīyatas	AhavanIyatas	14489	7-320-d	{#AhavanIyatas#}¦ 3.
āhavaśobhin	AhavaSoBin	14490	7-320-d	{#AhavaSoBin#}¦ 2.
āhasa	Ahasa	14491	7-320-d	{#Ahasa#}¦ 5.
āhāraka	AhAraka	14492	7-320-d	{#AhAraka#}¦ I. *<lex>m.</lex> etwa {%Verlader%} <ls>MAHĀVY. 186,181</ls>.
āhāryapurīṣa	AhAryapurIza	14493	7-320-d	{#AhAryapurIza#}¦ 6.
āhita	Ahita	14494	7-320-d	{#Ahita#}¦ I. 3.
āhitāgnibrāhmaṇa	AhitAgnibrAhmaRa	14495	7-320-d	{#AhitAgnibrAhmaRa#} und {#AhitAgniviDAna#}¦ 2.
āhitāgnividhāna	AhitAgniviDAna	14495.1	7-320-d	{{Lbody=14495}}
āhutibhāga	AhutiBAga	14496	7-320-d	{#AhutiBAga#}¦ 4. 6.
āhutimant	Ahutimant	14497	7-320-d	{#Ahutimant#}¦ 5.
āhuvadhyai	AhuvaDyE	14498	7-320-d	{#Ahuva/DyE#}¦ I. 3.
āhṛtya	Ahftya	14499	7-320-d	{#Ahftya#}¦ 1.
āheya	Aheya	14500	7-320-d	{#Aheya#}¦ I. 1〉 <ls>KIR. 11,23</ls>.
āhnikabhāskara	AhnikaBAskara	14501	7-320-d	{#AhnikaBAskara#}¦ 2.
āhrīkya	AhrIkya	14502	7-320-d	{#*AhrIkya#}¦ <lex>n.</lex> {%Unverschämtheit%} <ls>MAHĀVY. 104</ls>.
āhlādayitar	AhlAdayitar	14503	7-320-d	{#AhlAdayitar#}¦ 2.
āhva	Ahva	14504	7-320-d	{#Ahva#}¦ I. <ls>KAUŚ. 16,14</ls>. <lex>m.</lex> = {#palASa#} nach <ls>DĀRILA</ls>.
āhvātar	AhvAtar	14505	7-320-d	{#AhvAtar#}¦ 5.
i	i	14506	7-320-d	<hom>3.</hom> {#i#}¦ mit {#aDi#} <ab>Caus.</ab> I. 1. — Mit {#prADi#} I. 1. {#prADIta#} auch {%der sich an das Studium gemacht hat%} <ls>R. ed. Bomb. 4,28,10</ls>. — Mit {#anu#} auch {%treffen%} (von Pfeilen). {#anvetAra#} <ab>Fut.</ab> <ls>MBH. 8,39,14</ls>. — Mit {#samudA#} 2. — Mit {#palyA#} 2. — Mit {#ud#} I. 1. — Mit {#upopa#} {%nahe herantreten zu%} (<ab>Acc.</ab>) <ls>R. ed. Bomb. 4,28,39</ls>. — Mit {#upani#} I. 6. — Mit {#atipari#} 2. 6. — Mit {#aBipalA#} 1. — Mit {#upasaMpra#} {%zu Jmd%} (<ab>Acc.</ab>) {%herankommen%} <ls>R. ed. Bomb. 3,62,8</ls>. — Mit {#prati#} I. 3. 4. — Mit {#vi#} I. 5.
ikaṭī	ikawI	14507	7-320-d	{#ikawI#}¦ oder {#ikkawI#} 5.
ikṣukāṇḍa	ikzukARqa	14508	7-320-d	<hom>1.</hom> {#ikzukARqa/#}¦ I. 1.
ikṣudaṇḍamaya	ikzudaRqamaya	14509	7-320-d	{#ikzudaRqamaya#}, {#ikzumaya#}, {#ikzuyazwi#} und {#˚maya#}¦ 1.
ikṣumaya	ikzumaya	14509.1	7-320-d	{{Lbody=14509}}
ikṣuyaṣṭi	ikzuyazwi	14509.2	7-320-d	{{Lbody=14509}}
ikṣuyaṣṭimaya	ikzuyazwimaya	14509.3	7-320-d	{{Lbody=14509}}
ikṣurasasamudra	ikzurasasamudra	14510	7-320-d	{#ikzurasasamudra#}¦ <lex>m.</lex> {%das Syrupmeer%} <ls>ANIRUDDHA</ls> zu <ls>SĀṂKHYAS. 6,52</ls>.
iṅgāla	iNgAla	14511	7-320-d	{#iNgAla#}¦ 5.
iṅgitamaraṇa	iNgitamaraRa	14512	7-321-a	{#iNgitamaraRa#}¦ 2.
iṅgudi	iNgudi	14513	7-321-a	"{#iNgudi#}¦ <lex>f.</lex> metrisch <ab>st.</ab> {#iNgudI#} <ls>R. ed. Bomb. 2,104,8.</ls> <ls n=""R. ed. Bomb. 2,104,"">12.</ls> <ls n=""R. ed. Bomb. 2,104,"">14</ls>."
iṅgyaratna	iNgyaratna	14514	7-321-a	{#iNgyaratna#} und {#iNgyaSikzA#}¦ 2.
iṅgyaśikṣā	iNgyaSikzA	14514.1	7-321-a	{{Lbody=14514}}
icchantika	icCantika	14515	7-321-a	{#*icCantika#}¦ <lex>Adj.</lex> {%Begierden fühlend%} oder {%zu fühlen anfangend%} <ls>MAHĀVY. 110</ls>.
icchāsadṛśa	icCAsadfSa	14516	7-321-a	{#icCAsadfSa#}¦ 3.
iḍātva	iqAtva	14517	7-321-a	{#iqAtva/#}¦ 1.
iḍenyakratu	iqenyakratu	14518	7-321-a	{#iqenyakratu#}¦ 3.
iṇḍva	iRqva	14519	7-321-a	"{#iRqva#}¦ I. {#darBeRqva#} {%Tragkranz von%} <is>Darbha</is>-{%Gras%} <ls>ĀPAST. GṚHY. 4,8</ls>. = {#dArumayaM nigaqam#} <ls n=""ĀPAST. GṚHY."">23,7</ls> nach dem <ab>Comm.</ab> <ab>Vgl.</ab> {#kuSeRqva#} <ls>PĀR. GṚHY. 3,7,3</ls>."
itas	itas	14520	7-321-a	{#itas#}¦ I. 5.
itānta	itAnta	14521	7-321-a	{#itAnta#}¦ 5.
iti	iti	14522	7-321-a	<hom>1.</hom> {#iti#}¦ I. 6. <ab>Vgl.</ab> auch <ls>Z. d. d. m. G. 41,516. fgg.</ls> <ls>KNAUER</ls> in <ls>Festgr. 62. fgg.</ls> {#iti — iti#} so <ab>v. a.</ab> {%man heisse (sei) — oder%} — <ls>JĀTAKAM. 20</ls>.
iti	iti	14523	7-321-a	<hom>2.</hom> {#iti#}¦ I. {%Gang%} <ls>VIṢṆUS. 99,2</ls>, wenn {#˚sadAsTitete#} „{%die du stets den Gang einschlugst%} ({#AsTita#}) {%zu%}“ gelesen wird.
itikartavyatāka	itikartavyatAka	14524	7-321-a	{#itikartavyatAka#}¦ <lex>Adj.</lex> {%zu Jmds Obliegenheit gehörig%} <ls>SUD.</ls> zu <ls>ĀPAST. GṚHY. 19,2</ls>.
itikrama	itikrama	14525	7-321-a	"{#itikrama#}, {#itipraBfti#}, {#itihAsasamuccayasaMgraha#}, {#itihAsottama#} <ab n=""und"">u.</ab> {#itiheti#}¦ 2."
itiprabhṛti	itipraBfti	14525.1	7-321-a	{{Lbody=14525}}
itihāsasamuccayasaṃgraha	itihAsasamuccayasaMgraha	14525.2	7-321-a	{{Lbody=14525}}
itihāsottama	itihAsottama	14525.3	7-321-a	{{Lbody=14525}}
itiheti	itiheti	14525.4	7-321-a	{{Lbody=14525}}
itthaṃgata	itTaMgata	14526	7-321-a	"{#itTaMgata#}¦ <lex>Adj.</lex> {%in solcher Lage sich befindend%} <ls>JĀTAKAM. 21,15</ls>. <ls n=""JĀTAKAM."">22,26</ls>. <ls n=""JĀTAKAM. 22,"">31</ls>."
ittham	itTam	14527	7-321-a	{#itTa/m#}¦ I. 6.
itvara	itvara	14528	7-321-a	{#itvara#}¦ I. 2. <lex>Adj.</lex> {%armselig, elend, gering%} <ls>MAHĀVY. 134</ls>. <ls>DIVYĀVAD. 317,8</ls>.
idaṃyugīna	idaMyugIna	14529	7-321-a	{#idaMyugIna#} und {#idamIya#}¦ 1.
idamīya	idamIya	14529.1	7-321-a	{{Lbody=14529}}
idaṃphala	idaMPala	14530	7-321-a	{#idaMPala#}¦ 2.
idaṃmadhura	idaMmaDura	14531	7-321-a	{#idaMmaDura#}¦ 4.
idh	iD	14532	7-321-a	<hom>1.</hom> {#iD#}¦ <ab>Caus.</ab> 2.
idhman	iDman	14533	7-321-a	{#iDman#}¦ <lex>m.</lex> {%Brennholz%} <ls>MBH. 13,2,58</ls>.
idhmaparivāsana	iDmaparivAsana	14534	7-321-a	{#iDmaparivAsana#}¦ 3.
idhmabarhis	iDmabarhis	14535	7-321-a	{#iDmabarhis#}¦ 2.
idhmavraścana	iDmavraScana	14536	7-321-a	{#iDmavraScana#}¦ 1.
idhmābarhis	iDmAbarhis	14537	7-321-a	"{#iDmAbarhis#}¦ I. 2. {#iDmA/barhi/s#} <lex>n.</lex> <ab>Sg.</ab> <ls>MAITR. S. 4,8,1 (107,5)</ls>. getrennt <ab>gedr.</ab> <ls n=""MAITR. S."">4,1,3 (4,8)</ls>."
indindira	indindira	14538	7-321-a	{#indindira#}¦ I. 5.
indirā	indirA	14539	7-321-a	{#indirA#}¦ I. 4.
indirāpariṇaya	indirApariRaya	14540	7-321-a	{#indirApariRaya#}¦ 2.
indīvaradṛś	indIvaradfS	14541	7-321-a	{#indIvaradfS#}¦ 4.
indīvarākṣa	indIvarAkza	14542	7-321-a	{#indIvarAkza#}¦ I. 3.
induka	induka	14543	7-321-b	{#induka#}, {#˚kA#}¦ I. 1.
indukā	indukA	14543.1	7-321-b	{{Lbody=14543}}
indukānta	indukAnta	14544	7-321-b	{#indukAnta#}¦ I. 3.
indugaura	indugOra	14545	7-321-b	{#indugOra#} und {#indutA#}¦ 1.
indutā	indutA	14545.1	7-321-b	{{Lbody=14545}}
indudala	indudala	14546	7-321-b	{#indudala#}¦ 5.
indumaṇī	indumaRI	14547	7-321-b	{#indumaRI#}¦ <lex>Adv.</lex> mit {#BU#} {%zum Mondstein werden%} <ls>DHARMAŚARMĀBHY. 17,9</ls>.
indumaṇīy	indumaRIy	14548	7-321-b	{#indumaRIy#}¦ {%den Mondstein darstellen%} <ls><ab>ebend.</ab> 2,79</ls>.
induratneśvaraprasāda	induratneSvaraprasAda	14549	7-321-b	{#induratneSvaraprasAda#}¦ 2.
induvaktrā	induvaktrA	14550	7-321-b	{#induvaktrA#} und {#induvarRa#}¦ 3.
induvarṇa	induvarRa	14550.1	7-321-b	{{Lbody=14550}}
indra	indra	14551	7-321-b	{#indra#}¦ I. *<lex>m.</lex> {%eine <ab>best.</ab> hohe Zahl%} <ls>MAHĀVY. 249</ls>.
indrakarman	indrakarman	14552	7-321-b	{#indrakarman#}¦ I. 5.
indrakīla	indrakIla	14553	7-321-b	"{#indrakIla#}¦ I. {%Schwelle%} oder {%Barriere%} <ls>DIVYĀVAD. 250,20</ls>. <ls n=""DIVYĀVAD."">365,1</ls>. <ls n=""DIVYĀVAD."">544,6</ls>."
indraketu	indraketu	14554	7-321-b	{#indraketu#}¦ I. {%*ein <ab>best.</ab>%} <is>Samādhi</is> <ls>MAHĀVY. 21,26</ls>.
indragṛha	indragfha	14555	7-321-b	{#indragfha#}¦ I. 1.
indrajaya	indrajaya	14556	7-321-b	{#indrajaya#}¦ 1.
indrajāla	indrajAla	14557	7-321-b	{#indrajAla/#}¦ I. 3.
indradaivatya	indradEvatya	14558	7-321-b	{#indradEvatya#}¦ 1.
indradhṛti	indraDfti	14559	7-321-b	{#indraDfti#}¦ 6.
indranīlaka	indranIlaka	14560	7-321-b	{#indranIlaka#}¦ I. 1.
indranīlamaṇimaya	indranIlamaRimaya	14561	7-321-b	{#indranIlamaRimaya#}¦ 1.
indrapaṭa	indrapawa	14562	7-321-b	{#indrapawa#}¦ 2.
indrapāśa	indrapASa	14563	7-321-b	{#indrapASa#}¦ 1. Nach <ls>PISCHEL (Philologische Abhandlungen, Berlin 1888, S. 73)</ls> {#indraH pASena#} zu lesen.
indrapuccha	indrapucCa	14564	7-321-b	{#indrapucCa#}¦ 2.
indrapuruṣa	indrapuruza	14565	7-321-b	{#indrapuruza#}¦ 1.
indraprayāṇa	indraprayARa	14566	7-321-b	{#indraprayARa#}¦ 3.
indraprasthamāhātmya	indraprasTamAhAtmya	14567	7-321-b	{#indraprasTamAhAtmya#}¦ 1.
indramaghaśrī	indramaGaSrI	14568	7-321-b	{#indramaGaSrI#} und {#indramati#}¦ 2.
indramati	indramati	14568.1	7-321-b	{{Lbody=14568}}
indramahakāmuka	indramahakAmuka	14569	7-321-b	{#indramahakAmuka#}¦ I. 6.
indrayājin	indrayAjin	14570	7-321-b	{#indrayAjin#}¦ 3.
indrarāja	indrarAja	14571	7-321-b	{#indrarAja#}¦ I. 2.
indravajra	indravajra	14572	7-321-b	{#indravajra/#}¦ I. 1〉 <ls>MAITR. S. 2,1,9 (11,8)</ls>.
indravarṇa	indravarRa	14573	7-321-b	{#indravarRa#} und {#indravIruD#}¦ 3.
indravīrudh	indravIruD	14573.1	7-321-b	{{Lbody=14573}}
indraśrī	indraSrI	14574	7-321-b	{#indraSrI#}¦ 2.
indrasava	indrasava	14575	7-321-b	{#indrasava/#}¦ I. 1.
indrasuta	indrasuta	14576	7-321-b	{#indrasuta#}¦ I. 5.
indrāṇīgaurīpūjā	indrARIgOrIpUjA	14577	7-321-b	{#indrARIgOrIpUjA#}¦ <lex>f.</lex> {%Verehrung der%} <is>Indrāṇī</is> {%und%} <is>Gaurī</is>, {%eine <ab>best.</ab> Hochzeitsceremonie%} <ls>SUD.</ls> zu <ls>ĀPAST. GṚHY. 2,15</ls>.
indrāṇīmaha	indrARImaha	14578	7-321-b	{#indrARImaha#}¦ <lex>m.</lex> {%Feier der%} <is>Indrāṇī</is>, {%eine <ab>best.</ab> Hochzeitsceremonie%} <ls>SUD.</ls> zu <ls>ĀPAST. GṚHY. 2,15</ls>.
indrāvasikta	indrAvasikta	14579	7-321-b	{#indrAvasikta#}¦ 6.
indrāśana	indrASana	14580	7-321-b	{#indrASana#}¦ I. 1.
indriyaparimocana	indriyaparimocana	14581	7-321-c	{#indriyaparimocana#}¦ 2.
indriyabhāvanā	indriyaBAvanA	14582	7-321-c	{#indriyaBAvanA#}¦ <lex>f.</lex> {%geistige Uebung%} <ls>JĀTAKAM. 1,12</ls>.
indriyasevana	indriyasevana	14583	7-321-c	{#indriyasevana#}¦ 6.
indrotthāpana	indrotTApana	14584	7-321-c	{#indrotTApana#}¦ 5.
indhana	inDana	14585	7-321-c	{#inDana#}¦ I. 2〉 <ab>Nom. abstr.</ab> {#˚tA#} <lex>f.</lex> <ls>CAṆḌAK. 31,10</ls>. <ls>JĀTAKAM. 28,59</ls>.
indhanvant	inDanvant	14586	7-321-c	{#inDanvant#}¦ I. 1.
im	im	14587	7-321-c	{#i/m#}¦ 1.
ima	ima	14588	7-321-c	{#ima#}¦ I. 3.
iyakṣ	iyakz	14589	7-321-c	{#iyakz#}¦ mit {#ava#} 5.
iyata	iyata	14590	7-321-c	{#iyata#}¦ <lex>Adj.</lex> = {#iyant#} <ls>DIVYĀVAD. 112,16</ls>.
iraṇya	iraRya	14591	7-321-c	{#iraRya#}¦ 3.
irasy	irasy	14592	7-321-c	{#irasy#}¦ I. 3. — Mit {#aBi#} I. 6.
iriṇaloṣṭa	iriRalozwa	14593	7-321-c	{#iriRalozwa#}¦ 3.
ilāvṛta	ilAvfta	14594	7-321-c	{#ilAvfta#}¦ I. {#˚varza#} <lex>m.</lex> <ls>ANIRUDDHA</ls> zu <ls>SĀṂKHYAS. 6,52</ls>.
ilāsutā	ilAsutA	14595	7-321-c	{#ilAsutA#}¦ 4.
ilāsura	ilAsura	14596	7-321-c	{#ilAsura#}¦ 5.
iva	iva	14597	7-321-c	"{#iva#}¦ am Anfange eines Stollens auch <ls>KATHĀS. 1,20</ls>. <ls>Journ. As. VIII S. T. 7,192</ls>. {#iva nAma#} {%zum Schein, quasi%} <ls>JĀTAKAM. 4</ls>. <ls n=""JĀTAKAM."">7</ls>. <ls n=""JĀTAKAM."">10</ls>. <ls n=""JĀTAKAM."">13</ls>."
iṣ	iz	14598	7-321-c	<hom>1.</hom> {#iz#}¦ mit {#samanu#} I. {%durchsuchen%}. {#samanvezitum#} <ls>R. ed. Bomb. 3,67,7</ls>. — Mit {#upa#} 2. — Mit {#atipra#} 5.
iṣ	iz	14599	7-321-c	"<hom>3.</hom> {#iz#}¦ mit passivisch aufzufassendem Infinitiv: {#samudraM netumicCAmi BavadBiH#} {%ich wünsche von Euch anʼs Meer geführt zu werden%} <ls>R. ed. Bomb. 4,58,33</ls>. <ls n=""R. ed. Bomb. 4,"">56,21</ls>. Zu 4〉e〉β〉 gehört {#pratikUlitumicCAmi na hi vAkyamidaM tvayA#} <ls n=""R. ed. Bomb."">3,24,13</ls>."
iṣ	iz	14600	7-321-c	<hom>4.</hom> {#iz#}¦ I. 3.
iṣavant	izavant	14601	7-321-c	{#iza/vant#}¦ 3.
iṣādhāra	izADAra	14602	7-321-c	{#izADAra#}¦ <ab>s.</ab> {#IzADara#}.
iṣīkāñji	izIkAYji	14603	7-321-c	{#izIkAYji#}¦ 5.
iṣudhanva	izuDanva	14604	7-321-c	{#izuDanva/#}, {#˚Danvan#} und {#˚Danvi/n#}¦ 3.
iṣudhanvan	izuDanvan	14604.1	7-321-c	{{Lbody=14604}}
iṣudhanvin	izuDanvin	14604.2	7-321-c	{{Lbody=14604}}
iṣudhi	izuDi	14605	7-321-c	{#izuDi#}¦ I. 4.
iṣunibandhana	izunibanDana	14606	7-321-c	{#izunibanDana#} und {#izupAta#}¦ 3.
iṣupāta	izupAta	14606.1	7-321-c	{{Lbody=14606}}
iṣumukha	izumuKa	14607	7-321-c	{#izumuKa#}, {#izuvarza#} und {#izuvikzepa#}¦ 1.
iṣuvarṣa	izuvarza	14607.1	7-321-c	{{Lbody=14607}}
iṣuvikṣepa	izuvikzepa	14607.2	7-321-c	{{Lbody=14607}}
iṣuhasta	izuhasta	14608	7-321-c	{#i/zuhasta#}¦ 3.
iṣūguha	izUguha	14609	7-321-c	{#izUguha#}¦ (metrisch) <lex>Adj.</lex> {%Pfeile verbergend%} <ls>KAUŚ. 49,7</ls>.
iṣṭakāmaya	izwakAmaya	14610	7-321-c	{#izwakAmaya#}¦ 1.
iṣṭatas	izwatas	14611	7-321-c	{#izwatas#}¦ 6.
iṣṭatva	izwatva	14612	7-321-c	{#izwatva#}¦ 1.
iṣṭani	izwani	14613	7-321-c	{#izwa/ni#}¦ I. 5.
iṣṭāpūrta	izwApUrta	14614	7-321-c	{#izwApUrta/#}¦ I. <ab>Vgl.</ab> <ls>WINDISCH</ls> in <ls>Festgr. 115. fgg.</ls>
iṣṭinirṇaya	izwinirRaya	14615	7-321-d	{#izwinirRaya#}¦ 2.
iṣṭimaya	izwimaya	14616	7-321-d	{#izwimaya#}¦ 3.
iṣṭividha	izwiviDa	14617	7-321-d	{#izwiviDa#} und {#izwivizaya#}¦ 2.
iṣṭiviṣaya	izwivizaya	14617.1	7-321-d	{{Lbody=14617}}
iṣṭu	izwu	14618	7-321-d	{#izwu#}¦ I. <ab>Vgl.</ab> {#anizwusava#} oben.
iṣṭvīnam	izwvInam	14619	7-321-d	{#izwvInam#}¦ 3.
iṣvastra	izvastra	14620	7-321-d	"{#izvastra#}¦ <ab>vgl.</ab> oben <ab n=""unter"">u.</ab> {#astra#}."
iṣvāśanī	izvASanI	14621	7-321-d	{#i/zvASanI#}¦ <lex>m.</lex> <ab>N. pr.</ab> eines Mannes <ls>MAITR. S. 4,2,2 (23,6)</ls>.
ihamanas	ihamanas	14622	7-321-d	{#ihamanas#}¦ 2.
iheḍa	iheqa	14623	7-321-d	{#iheqa#}¦ 1.
ihehamātar	ihehamAtar	14624	7-321-d	{#ihe/hamAtar#}¦, lies {%gleichzeitig eine Mutter habend,%} <ab>d. i.</ab> {%zu gleicher Zeit geboren%}.
ī	I	14625	7-321-d	<hom>1.</hom> {#I#}¦ I. 1.
ī	I	14626	7-321-d	<hom>3.</hom> {#I#}¦ I. 2.
īkṣ	Ikz	14627	7-321-d	"{#Ikz#}¦ I. <ab>Pass.</ab> {%videri, scheinen%} <ls>JĀTAKAM. 28,40</ls>. {#Ikzita#} so <ab>v. a.</ab> {%gutgeheissen%} <ls n=""JĀTAKAM."">31,88</ls>. — Mit {#samaBi#} {%anblikken, ansehen%} <ls><ab>ebend.</ab> 3</ls>. — Mit {#niraByava#} 2. — Mit {#aDyupa#} {%nicht beachten vernachlässigen%} <ls>DIVYĀVAD. 25,6</ls>. <ls n=""DIVYĀVAD."">127,11</ls>. <ls n=""DIVYĀVAD."">185,23</ls>. <ls n=""DIVYĀVAD."">571,11</ls>. — Mit {#pratyupa#} 4. — Mit {#samupa#} auch {%beobachten%} <ls>MṚCCH. 59,2</ls>. — Mit {#upapari#} I. {%untersuchen, erwägen%} <ls>DIVYĀVAD. 5,13</ls>. <ls n=""DIVYĀVAD."">212,9</ls>. <ls n=""DIVYĀVAD."">230,19</ls>."
īkṣaka	Ikzaka	14628	7-321-d	{#Ikzaka#}¦ I. 3.
īkṣati	Ikzati	14629	7-321-d	{#Ikzati#}¦ 1.
īkṣāraṇyamāhātmya	IkzAraRyamAhAtmya	14630	7-321-d	{#IkzAraRyamAhAtmya#}¦ 2.
īkṣitar	Ikzitar	14631	7-321-d	{#Ikzitar#}¦ I. {%Zuschauer%} <ls>MBH. 7,25,46</ls>.
īṃkāra	IMkAra	14632	7-321-d	{#IMkAra/#} und {#IMkfta#}¦ 1.
īṃkṛta	IMkfta	14632.1	7-321-d	{{Lbody=14632}}
īṅkh	INK	14633	7-321-d	{#INK#}¦ mit {#aBipra#} {%erzittern, schimmern%} <ls>DHARMAŚARMĀBHY. 4,19</ls>.
ījya	Ijya	14634	7-321-d	{#Ijya#}¦ 2.
īdṛgavastha	IdfgavasTa	14635	7-321-d	{#IdfgavasTa#}¦ 3.
īdṛśabhūta	IdfSaBUta	14636	7-321-d	{#IdfSaBUta#}¦ 1.
īyakṣ	Iyakz	14637	7-321-d	{#Iyakz#}¦ 3.
īr	Ir	14638	7-321-d	{#Ir#}¦ mit {#aByud#} <ab>Caus.</ab> 3〉 {%entgegen sprengen%} <ls>ŚIŚ. 1,18</ls>. — Mit {#vi#} I. 4. — Mit {#sam#} <ab>Caus.</ab> I. 6.
īrapāda	IrapAda	14639	7-321-d	{#IrapAda#} und {#Irya#}¦ I. 2.
īrya	Irya	14639.1	7-321-d	{{Lbody=14639}}
īlay	Ilay	14640	7-321-d	{#Ilay#}¦ 4. 6.
īśaka	ISaka	14641	7-321-d	{#ISaka#} und {#ISagocara#}¦ 1.
īśagocara	ISagocara	14641.1	7-321-d	{{Lbody=14641}}
īśatva	ISatva	14642	7-321-d	{#ISatva#}¦ I. 1.
īśācala	ISAcala	14643	7-321-d	{#ISAcala#}¦ 4.
īśādhara	ISADara	14644	7-321-d	{#ISADara#}¦ <ab>s.</ab> {#IzA˚#}.
īśānadiś	ISAnadiS	14645	7-321-d	{#ISAnadiS#}¦ 1.
īśānahata	ISAnahata	14646	7-321-d	{#ISAnahata#}¦ <lex>Adj.</lex> <ls>KAUŚ. 36,15</ls> nach <ls>DĀRILA</ls> = {#jvarahata#}.
īśāvāsyakhaṇḍana	ISAvAsyaKaRqana	14647	7-321-d	{#ISAvAsyaKaRqana#}¦ 2.
īśvara	ISvara	14648	7-322-a	{#ISvara#}¦ I. 2. {%die Sonne%} (<ls>Journ. Asiat. 8,7,205¹</ls>). *= {#voDisattva#} <ls>MAHĀVY. 23</ls>.
īśvarakāraṇika	ISvarakAraRika	14649	7-322-a	{#ISvarakAraRika#}¦ <lex>m.</lex> {%Deist%} <ls>JĀTAKAM. 23</ls>.
īśvarakāraṇin	ISvarakAraRin	14650	7-322-a	{#ISvarakAraRin#} und {#ISvarakArin#}¦ 1.
īśvarakārin	ISvarakArin	14650.1	7-322-a	{{Lbody=14650}}
īśvaradīkṣita	ISvaradIkzita	14651	7-322-a	{#ISvaradIkzita#}¦ 2.
īśvaraśataka	ISvaraSataka	14652	7-322-a	{#ISvaraSataka#}¦ 1.
īśvarasukhavāda	ISvarasuKavAda	14653	7-322-a	{#ISvarasuKavAda#}¦ 2.
īṣatkārya	IzatkArya	14654	7-322-a	{#IzatkArya#}¦ auch {%leicht zu bewerkstelligen%} <ls>R. ed. Bomb. 4,54,13</ls>.
īṣatpramaya	Izatpramaya	14655	7-322-a	{#Izatpramaya#}¦ I. 4.
īṣatsaṃjña	IzatsaMjYa	14656	7-322-a	{#IzatsaMjYa#}¦ 6.
īṣatsvinna	Izatsvinna	14657	7-322-a	{#Izatsvinna#}¦ 5.
īṣādhara	IzADara	14658	7-322-a	{#*IzADara#}¦ <lex>m.</lex> <ab>N. pr.</ab> eines mythischen Berges <ls>MAHĀVY. 194</ls> ({#ISADara#} und {#izADAra#}). {#˚rA#} <lex>f.</lex> <ls>DIVYĀVAD. 217,14</ls>.
īṣīkā	IzIkA	14659	7-322-a	{#IzIkA#}¦ I. 3.
īhāvant	IhAvant	14660	7-322-a	{#IhAvant#}¦ 6.
ukta	ukta	14661	7-322-a	{#ukta/#}¦ I. 5.
uktabhāva	uktaBAva	14662	7-322-a	{#uktaBAva#} und {#uktArTa#}¦ 2.
uktārtha	uktArTa	14662.1	7-322-a	{{Lbody=14662}}
uktipoṣa	uktipoza	14663	7-322-a	{#uktipoza#}¦ 1.
uktipratyuktikā	uktipratyuktikA	14664	7-322-a	{#uktipratyuktikA#}¦ 3.
ukthabhāj	ukTaBAj	14665	7-322-a	{#ukTaBA/j#}¦ <lex>Adj.</lex> {%zu Sprüchen berechtigt%} <ls>MAITR. S. 4,7,1 (91,10)</ls>.
ukṣ	ukz	14666	7-322-a	<hom>1.</hom> {#ukz#}¦ mit {#prati#} 1.
ukṣatva	ukzatva	14667	7-322-a	{#ukzatva/#}¦ 1.
ukṣavaśa	ukzavaSa	14668	7-322-a	{#ukzavaSa/#}¦ I. 3.
ukṣāṇa	ukzARa	14669	7-322-a	{#ukzARa#}¦ <lex>m.</lex> = {#ukzan#} {%Stier%} <ls>R. ed. Bomb. 2,32,39</ls>.
ukhacchid	uKacCid	14670	7-322-a	{#uKacCi/d#}¦ I. <ab>Vgl.</ab> <ls>WINDISCH</ls> in <ls>Festgr. 115</ls>.
ukharvala	uKarvala	14671	7-322-a	{#uKarvala#}¦ I. 3.
ugrakarman	ugrakarman	14672	7-322-a	{#ugrakarman#}¦ (<lex>m.</lex> <ab>N. pr.</ab> eines Fürsten <ls>MBH. 8,5,42</ls>), {#ugraganDi#} oder {#˚n#} und {#ugraGoza#} 3.
ugradaṇḍa	ugradaRqa	14673	7-322-a	{#ugradaRqa#}¦ I. 1.
ugrapūti	ugrapUti	14674	7-322-a	{#ugrapUti#}¦ 6.
ugramaya	ugramaya	14675	7-322-a	{#ugramaya#}¦ 2.
ugraruṣ	ugraruz	14676	7-322-a	{#ugraruz#} und {#ugrarUpa#}¦ 3.
ugrarūpa	ugrarUpa	14676.1	7-322-a	{{Lbody=14676}}
ugrarūpin	ugrarUpin	14677	7-322-a	{#ugrarUpin#} und {#ugravaMSakara#}¦ 1.
ugravaṃśakara	ugravaMSakara	14677.1	7-322-a	{{Lbody=14677}}
ugravīrya	ugravIrya	14678	7-322-a	{#ugravIrya#}¦ I. 3.
ugravega	ugravega	14679	7-322-a	{#ugravega#}¦ 3.
uc	uc	14680	7-322-a	{#uc#}¦ mit {#aBi#} I. 1. — Mit {#sam#} I. 6.
ucitakārin	ucitakArin	14681	7-322-a	{#ucitakArin#}¦ 3.
ucitopāyasaṃgraha	ucitopAyasaMgraha	14682	7-322-a	{#ucitopAyasaMgraha#}¦ 2.
uccakais	uccakEs	14683	7-322-a	"{#uccakEs#}¦ I. 3. {%stark, sehr%} <ls>KIR. 4,5</ls>. <ls n=""KIR."">14,20</ls>. <ls>DHARMAŚARMĀBHY. 9,66</ls>. <ls n=""DHARMAŚARMĀBHY. 9,"">71</ls>."
uccakṣus	uccakzus	14684	7-322-a	{#uccakzus#}¦ I. 2.
