headword_iast	headword_slp1	entry_id	page	body
kṛttikās	kfttikAs	1475	1-415	"1. {@Kṛttikās@}¦ are unquestionably <lang n=""greek"">η</lang> Tauri, etc., the Pleiades. The names of the seven stars forming this constellation, and given above from Yajurveda texts,<sup>68</sup> include three — {%abhrayantī,%} ‘forming clouds’; {%meghayantī,%} ‘making cloudy’; {%varṣayantī,%} ‘causing rain’ — which clearly refer to the rainy Pleiades. The word {%kṛttikā%} possibly means ‘web,’ from the root {%kṛt,%} ‘spin.’ <F>68) Taittirīya Saṃhitā, iv. 4, 5, 1; Kāṭhaka Saṃhitā, xl. 4; Taittīrīya Brāhmaṇa, iii. 1, 4, 1.</F>"
rohiṇī	rohiRI	1476	1-415	"2. {@Rohiṇī,@}¦ ‘ruddy,’ is the name of the conspicuously reddish star, <lang n=""greek"">α</lang> Tauri or Aldebaran, and denotes the group of the Hyades, <lang n=""greek"">α θ γ δ ε</lang> Tauri. Its identification seems absolutely assured by the legend of Prajāpati in the Aitareya Brāhmaṇa.<sup>69</sup> He is there represented as pursuing his daughter with incestuous intention, and as having been shot with an arrow ({@Iṣu Trikāṇḍā,@} ‘the belt of Orion’) by the ‘huntsman’ ({@Mṛgavyādha,@} ‘Sirius’). Prajāpati is clearly Orion (Mṛgaśiras being the name of the little group of stars in Orion's head). <F>69) iii. 33. {%Cf.%} Śatapatha Brāhmaṇa, ii. 1, 2, 8; Tilak, {%Orion,%} 98 {%et seq.%}</F>"
mṛgaśīrṣa	mfgaSIrza	1477	1-415	"3. {@Mṛgaśīrṣa@}¦ or {@Mṛgaśiras,@} also called Invakā or Invagā, [Page1-416+ 47] seems to be the faint stars <lang n=""greek"">λ, φ<sup>1</sup>, φ<sup>2</sup></lang>, Orionis. They are called Andhakā, ‘blind,’ in the Śāntikalpa of the Atharvaveda, probably because of their dimness.<sup>70</sup> <F>70) Whitney, {%op. cit.,%} 401. {%Cf.%} Tilak, 102 {%et seq.%}</F>"
ārdrā	ArdrA	1478	1-416	"4. {@Ārdrā,@}¦ ‘moist,’ is the name of the brilliant star, <lang n=""greek"">α</lang> Orionis. But the names by which it is styled, in the plural as Ārdrās in the Śāṅkhāyana Gṛhya Sūtra<sup>71</sup> and the Nakṣatrakalpa,<sup>72</sup> and in the dual as Bāhū, in the Taittirīya Brāhmaṇa,<sup>73</sup> point to a constellation of two or more stars, and it may be noted<sup>74</sup> that the corresponding Chinese Sieou includes the seven brilliant stars composing the shoulders, the belt, and the knees of Orion. <F>71) i. 26.</F> <F>72) 10.</F> <F>73) i. 5, 1.</F> <F>74) Whitney, {%op. cit.,%} 352, 401, n. 1.</F>"
punarvasū	punarvasU	1479	1-416	"5. {@Punarvasū,@}¦ ‘the two that give wealth again,’ denotes the two stars, <lang n=""greek"">α</lang> and <lang n=""greek"">β</lang> Geminorum, on the heads of Castor and Pollux. The name is no doubt connected with the beneficent character of the Aśvins, who correspond to the Dioscuri.<sup>75</sup> <F>75) Oldenberg, {%Religion des Veda,%} 212; Macdonell, {%Vedic Mythology,%} p. 53.</F>"
tiṣya	tizya	1480	1-416	"6. {@Tiṣya@}¦ or {@Puṣya@} includes the somewhat faint group in the body of the Crab, <lang n=""greek"">γ, δ</lang>, and <lang n=""greek"">θ</lang> Cancri. The singular is rather curious, as primarily one star would seem to have been meant. and none of the group is at all prominent.<sup>76</sup> <F>76) Whitney, {%op. cit.,%} 403, n. 1.</F>"
āśreṣās	ASrezAs	1481	1-416	"7. {@Āśreṣās@}¦ or {@Āśleṣās,@} which in some texts<sup>77</sup> is certainly to be read Aśreṣās or Aśleṣas, denotes <lang n=""greek"">δ, ε, η, ρ, σ</lang>, and perhaps also <lang n=""greek"">ζ</lang>, Hydræ. The word means ‘embracer,’ a name which admirably fits the constellation. <F>77) Aśreṣās, Śāṅkhāyana Gṛhya Sūtra, i. 26; Śāntikalpa; Nakṣatrakalpa; Aśleṣās, Śāntikalpa, 2; Nakṣatrakalpa, 4. 48.</F>"
maghās	maGAs	1482	1-416	"8. {@Maghās,@}¦ the ‘bounties,’ are the Sickle, or <lang n=""greek"">α, η, γ, ζ, μ, ε</lang>, Leonis. The variants {@Anaghā,@} the ‘sinless one,’ etc., clearly refer to the auspicious influence of the constellation. <div n=""P""/>9, 10. {@Phalgunī, Phalgunyau, Phalgū,@}<sup>78</sup> {@Phalgunīs, Phal-@} {@gunyas,@} is really a-double constellation, divided into Pūrve, ‘former,’ and Uttare, ‘latter.’ The former is <lang n=""greek"">δ</lang> and <lang n=""greek"">θ</lang> Leonis, the latter <lang n=""greek"">β</lang> and 93 new Leonis. According to Weber, the word denotes, like {@Arjunī,@} the variant of the Rigveda,<sup>79</sup> a ‘bright- coloured’ constellation. <F>78) Kauṣītaki Brāhmaṇa, v. 1.</F> <F>79) x. 85, 13.</F>"
hasta	hasta	1483	1-417	"11. {@Hasta,@}¦ ‘hand,’ is made up of the five conspicuous stars (<lang n=""greek"">δ, γ, ε, α, β</lang>) in Corvus, a number which the word itself suggests. According to Geldner,<sup>80</sup> the ‘five bulls’ of the Rigveda are this constellation. <F>80) {%Vedische Studien,%} 3, 177; Rv. i. 105, 10. {%Cf.%} below, p. 427, n. 156.</F>"
citrā	citrA	1484	1-417	"12. {@Citrā,@}¦ ‘bright,’ is the beautiful star, <lang n=""greek"">α</lang> Virginis. It is mentioned in a legend of Indra in the Taittirīya Brāhmaṇa,<sup>81</sup> and in that of the ‘two divine dogs’ ({%divyau śvānau%}) in the Śata- patha Brāhmaṇa.<sup>82</sup> <F>81) Taittirīya Brāhmaṇa, i. 1, 2, 4-6.</F> <F>82) ii. 1, 2, 13-17.</F>"
svātī	svAtI	1485	1-417	"13. {@Svātī@}¦ or {@Niṣṭyā@} is later clearly the brilliant star Arcturus or <lang n=""greek"">α</lang> Bootis, its place in the north being assured by the notice in the Śāntikalpa,<sup>83</sup> where it is said to be ‘ever traversing the northern way’ ({%nityam uttara-mārgagam%}). The Taittirīya Brāhmaṇa,<sup>84</sup> however, constructs an asterismal Prajāpati, giving him Citrā (<lang n=""greek"">α</lang> Virginis) for head, Hasta (Corvus) for hand, the Viśākhe (<lang n=""greek"">α</lang> and <lang n=""greek"">β</lang> Libræ) for thighs, and the Anurādhās (<lang n=""greek"">β, δ,</lang>, and <lang n=""greek"">π</lang> Scorpionis) for standing place, with Niṣṭyā for heart. But Arcturus, being 30° out, spoils this figure, while, on the other hand, the Arabic and Chinese systems have respectively, instead of Arcturus, <lang n=""greek"">ι, κ</lang>, and <lang n=""greek"">λ</lang> Virginis and <lang n=""greek"">κ</lang> Virginis, which would well fit into the Prajāpati figure. But in spite of the force of this argument of Weber's,<sup>85</sup> Whitney<sup>86</sup> is not certain that Niṣṭyā here must mean a star in Virgo, pointing out that the name Niṣṭyā, ‘outcast,’ suggests the separation of this Nakṣatra from the others in question. <F>83) 3.</F> <F>84) i. 5, 2. {%Cf.%} Tilak, {%Orion,%} 204.</F> <F>85) {%Op. cit.,%} 2, 307, 308.</F> <F>86) {%Op. cit.,%} 409.</F>"
viśākhe	viSAKe	1486	1-417	"14. {@Viśākhe@}¦ is the couple of stars <lang n=""greek"">α</lang> and <lang n=""greek"">β</lang> Libræ. This mansion is later called Rādhā according to the Amarakośa, and it is curious that in the Atharvaveda<sup>87</sup> the expression {%rādho%} {%Viśākhe,%} ‘the Viśākhe are prosperity,’ should occur. But probably Rādhā is merely an invention due to the name of the next Nakṣatra, Anurādhā, wrongly conceived as meaning ‘that which is after or follows Rādhā.’<sup>88</sup> <F>87) xix. 7.</F> <F>88) Lanman in Whitney's Translation of the Atharvaveda, 908. {%Cf.%} Thibaut, {%Journal of the Asiatic Society of Bengal,%} 63, 156.</F>"
anūrādhās	anUrADAs	1487	1-417	"15. {@Anūrādhās@}¦ or {@Anurādhā,@} ‘propitious,’ is <lang n=""greek"">β, δ</lang>, and <lang n=""greek"">π</lang> (perhaps also <lang n=""greek"">ρ</lang>) Scorpionis."
rohiṇī	rohiRI	1488	1-418	"16. {@Rohiṇī,@}¦ ‘ruddy’; {@Jyeṣṭhaghnī,@} ‘slaying the eldest’; or {@Jyeṣṭhā,@} ‘eldest,’ is the name of the constellation <lang n=""greek"">σ, α</lang>, and <lang n=""greek"">τ</lang> Scorpionis, of which the central star, <lang n=""greek"">α</lang>, is the brilliant reddish Antares (or Cor Scorpionis)."
vicṛtau	vicftO	1489	1-418	"17. {@Vicṛtau,@}¦ ‘the two releasers’; {@Mūla,@} ‘root’; or {@Mūla-@} {@barhaṇī,@} ‘uprooting,’ denote primarily <lang n=""greek"">λ</lang> and <lang n=""greek"">ν</lang> at the extremity of the tail of the Scorpion, but including also the nine or eleven stars from <lang n=""greek"">ε</lang> to <lang n=""greek"">ν</lang>. <div n=""P""/>18, 19. {@Aṣāḍhās@} (‘unconquered’), distinguished as {@Pūrvās,@} ‘former,’ and {@Uttarās,@} ‘latter,’ are really two constellations, of which the former is composed of <lang n=""greek"">γ, δ, ε</lang>, and <lang n=""greek"">η</lang> Sagittarii, or of <lang n=""greek"">δ</lang> and <lang n=""greek"">ε</lang> only, and the latter of <lang n=""greek"">θ, σ, τ</lang>, and <lang n=""greek"">ζ</lang> Sagittarii, or of two, <lang n=""greek"">σ</lang> and <lang n=""greek"">ζ</lang>, only. It is probable that originally only four stars forming a square were meant as included in the whole con- stellation<sup>89</sup> — viz., <lang n=""greek"">σ</lang> and <lang n=""greek"">ζ</lang>, with <lang n=""greek"">δ</lang> and <lang n=""greek"">ε</lang>. <div n=""P""/>20. {@Abhijit@} is the brilliant star <lang n=""greek"">α</lang> Lyræ with its two com- panions <lang n=""greek"">ε</lang> and <lang n=""greek"">ζ</lang>. Its location in 60° north latitude is completely discordant with the position of the corresponding Arabian and Chinese asterisms. This fact is considered by Oldenberg<sup>90</sup> to support the view that it was a later addition to the system; its occurrence, however, as early as the Maitrāyaṇī Saṃhitā,<sup>91</sup> which he does not note, somewhat invalidates<sup>92</sup> that view. In the Taittirīya Brāhmaṇa<sup>93</sup> Abhijit is said to be ‘over Aṣāḍhās, under Śroṇā,’ which Weber<sup>94</sup> held to refer to its position in space, inferring thence that its Vedic position corresponded to that of the Arab Manāzil and the Chinese Sieou — viz., <lang n=""greek"">α, β</lang> Capricorni. But Whitney<sup>95</sup> argues effectively that the words ‘over’ and ‘under’ really refer to the place of Abhijit in the list, ‘after’ Aṣāḍhās and ‘before’ Śroṇā. <F>89) {%Cf.%} Thibaut, {%Journal of the Asiatic%} {%Society of Bengal,%} 63, 156.</F> <F>90) {%Nachrichten der königl. Gesellschaft%} {%der Wissenschaften zu Göttingen,%} 1909, 551, 552.</F> <F>91) ii. 13, 20.</F> <F>92) It is at the same time to be noted that Abhijit is wanting both in the Taittirīya Saṃhitā and in the Kāṭhaka Saṃhitā lists.</F> <F>93) i. 5, 2, 3.</F> <F>94) {%Op. cit.,%} 1, 320, 321; 2, 307; {%Indische Studien,%} 10, 224 {%et seq.%}</F> <F>95) {%Journal of the American Oriental%} {%Society,%} 8, 393.</F>"
śroṇā	SroRA	1490	1-418	"21. {@Śroṇā,@}¦ ‘lame,’ or {@Śravaṇa,@} ‘ear,’ denotes the bright star <lang n=""greek"">α</lang> Aquilæ with <lang n=""greek"">β</lang> below and <lang n=""greek"">γ</lang> above it. Weber<sup>96</sup> very need- [Page1-419+ 48] lessly thinks that the name Śravaṇa suggested two ears and the head between. It is quite out of correspondence with the Manāzil and the Sieou, and is clearly an Indian invention.<sup>97</sup> <F>96) {%Op. cit.,%} 2, 382; but see Whitney, 404.</F> <F>97) Oldenberg, {%loc. cit.%}</F>"
śraviṣṭhās	SravizWAs	1491	1-419	"22. {@Śraviṣṭhās,@}¦ ‘most famous,’ or later {@Dhaniṣṭhās,@}<sup>98</sup> ‘most wealthy,’ is the diamond-shaped group, <lang n=""greek"">α, β, δ</lang>, and <lang n=""greek"">γ</lang>, in the Dolphin, perhaps also <lang n=""greek"">ζ</lang> in the same constellation. Like the preceding Nakṣatra, it is out of harmony with the Manāzil and Sieou. <F>98) Śāṅkhāyana Gṛhya Sūtra, i. 26; Śāntikalpa, 13; Dhaniṣṭhā, {%ibid.,%} 5.</F>"
śatabhiṣaj	SataBizaj	1492	1-419	"23. {@Śatabhiṣaj@}¦ or {@Śatabhiṣa,@}<sup>99</sup> ‘having a hundred physicians,’ seems to be <lang n=""greek"">λ</lang> Aquarii with the others around it vaguely conceived as numbering a hundred. <div n=""P""/>24, 25. {@Proṣṭha-padās@} (fem. plur.), ‘feet of a stool,’ or later {@Bhadra-padās,@}<sup>100</sup> ‘auspicious feet,’ a double asterism forming a square, the former ({%pūrva%}) consisting of <lang n=""greek"">α</lang> and <lang n=""greek"">β</lang> Pegasi, the latter ({%uttara%}) of <lang n=""greek"">γ</lang> Pegasi and <lang n=""greek"">α</lang> Andromedæ. <F>99) So probably in Maitrāyaṇī Saṃ- hitā, ii. 13, 20, where see von Schroeder's critical note. The Śānti- kalpa, 5, and Nakṣatrakalpa, 2, have Śatabhiṣā, and the latter, 1, has Śata- bhiṣa (masculine).</F> <F>100) Śāntikalpa, 5, etc.</F>"
revatī	revatI	1493	1-419	"26. {@Revatī,@}¦ ‘wealthy,’ denotes a large number of stars (later 32), of which <lang n=""greek"">ζ</lang> Piscium, close upon the ecliptic where it was crossed by the equator of about 570 A.D., is given as the southernmost."
aśvayujau	aSvayujO	1494	1-419	"27. {@Aśva-yujau,@}¦ ‘the two horse-harnessers,’ denotes the stars <lang n=""greek"">β</lang> and <lang n=""greek"">ζ</lang> Arietis. Aśvinyau<sup>101</sup> and Aśvinī<sup>102</sup> are later names. <F>101) Śāṅkhāyana Gṛhya Sūtra, i. 26: Nakṣatrakalpa, 9. 30.</F> <F>102) Nakṣatrakalpa, 4. 45; Śānti- kalpa, 5. 11.</F>"
