headword_iast	headword_slp1	entry_id	page	body
aprāptakāla	aprAptakAla	5610	219-b	"{#aprAptakAla#}¦ Tatpur. 1. m. f. n. ({#-laH-lA-lam#}) <sup>1</sup> Under age; comp. {#aprAptavyavahAra#}. <sup>2</sup> Out of time, not yet im time, in- opportune, unseasonable; e. g. in the {%Hitopad.:%} {#aprAptakA-#} {#lavacanaM vfhaspatirapi bruvan . prApnuyAdbudDyavajYAnamapamAnaM ca#} {#SASvatam#}; comp. {#aprAptAvasara#}. <div n=""P"">2. n. ({#-lam#}) (In the Nyāya philosophy.) A discussion contrary to the order in which it ought to be conducted (one of the twenty-two {#nigrahasTAna#} or failures in argumen- tation), the regular order of a discussion being ‘first the statement and the general argument on the part of the pro- poser of the argument, then the reply of the opponent, then the defence of the proposer and lastly victory or de- feat’. E. {#a#} neg. and {#prAptakAla#}."
aprāptakālatva	aprAptakAlatva	5611	219-b	{#aprAptakAlatva#}¦ n. ({#-tvam#}) The not yet being in time, the being out of time, unseasonableness; e. g. in the {%Jaimini Sūtra:%} {#avakIrRI paSuSca tadvadADAnasyAprAptakAlatvAt#} ({%Śabara:%} {#aprA-#} {#pto vADAnasya kAla ityetaduktam#}); or {#na tUtpanne yasya codanA-#} {#prAptakAlatvAt#}. E. {#aprAptakAla#}, taddh. aff. {#tva#}.
aprāptatā	aprAptatA	5612	219-b	{#aprAptatA#}¦ f. ({#-tA#}) or {#aprAptatva#} n. ({#tvam#}) <sup>1</sup> The not being at- tained or acquired. <sup>2</sup> The not having come, the not taking place, the not occurring. <sup>3</sup> The not being justified or esta- blished by an injunction, rule &c., the not being proved; e. g. in the {%Vārttika%} to {%Pāṇ.:%} {#niyamAnupapattiraprAptatvAtpratize-#} {#Dasya#}; or in the {%Jaimin.-nyāyam.:%} {#sOmikaM prAkftaM vA syAddU-#} {#yoH praRayanaM Srutam . Adyo'prAptatvato mEvamanAmatvena vAdagIH#}; or {#prAyaRIyasya pUrvamaprAptatayA…anekErguRErviSizwaM karmEkena#} {#vAkyena viDAtuM Sakyam#}; compare also the instance s. v. {#apUrvArTatva#} and see {#aprApti#}. E. {#aprApta#}, taddh. aff. {#tal#} or {#tva#}.
aprāptapratiṣedha	aprAptapratizeDa	5613	219-b	{#aprAptapratizeDa#}¦ Karmadh. m. ({#-DaH#}) An unauthorized prohi- bition. (As a Tatpur. it may mean probably also the same as {#aprAptabADa#} q. v.) E. {#aprApta#} and {#pratizeDa#}.
aprāptaprāpaka	aprAptaprApaka	5614	219-b	{#aprAptaprApaka#}¦ Tatpur. m. f. n. ({#-pakaH-pikA-pakam#}) Establishing what has not been established before (as a rule). E. {#aprApta#} and {#prApaka#}.
aprāptabādha	aprAptabADa	5615	219-b	{#aprAptabADa#}¦ Tatpur. m. ({#-DaH#}) Prohibiting what is unau- thorized, superseding what is either at variance with au- thority or what results merely from the semblance of au- thority, according to {%Mādhava:%} {#pUrvapramARavirudDEruttarottarEH#} {#pramARABAsEravabudDasyetyaprAptabADaH#} (in which definition {#pUrva#} refers to what precedes the Adhik. of {%Jaimin.-nyāyam.%} III. 3. 12.). E. {#aprApta#} and {#bADa#}.
aprāptabādhana	aprAptabADana	5616	219-b	{#aprAptabADana#}¦ Tatpur. n. ({#-nam#}) The same as the preceding. E. {#aprApta#} and {#bADana#}.
aprāptavayas	aprAptavayas	5617	219-b	{#aprAptavayas#}¦ Tatpur. m. f. n. ({#-yAH-yAH-yaH#}) Not adult, under age; e. g. in the {%Brāhmaṇavil.:%} {#kuta eva parityaktuM sutaM SakyA-#} [Page220-a+ 56] {#myahaM svayam . vAlamaprAptavayasamajAtavyaYjanAkftim#}. E. {#a#} neg. and {#prAptavayas#}.
aprāptavidhāna	aprAptaviDAna	5618	220-a	{#aprAptaviDAna#}¦ Tatpur. n. ({#-nam#}) A rule or injunction con- cerning a subject not previously established by a rule or injunction; e. g. in a {%Vārttika%} on {%Pāṇini'%}s {%Sūtra%} {#‘brAhmo#} {#'jAtO’: tatrAprAptaviDAne prAptapratizeDaH#} ({%Patanjali:%} {#tatrA-#} {#prAptasya wilopasya viDAne prAptasya pratizeDo vaktavyaH#}). Com- pare also the following. E. {#aprApta#} and {#viDAna#}.
aprāptavidhi	aprAptaviDi	5619	220-a	{#aprAptaviDi#}¦ Tatpur. m. ({#-DiH#}) The same as the preceding; e. g. in a {%Vārttika%} on {%Pāṇini%} {#‘viBAzAgrepraTamapUrvezu’: agrA-#} {#dizvaprAptaviDeH samAsapratizeDaH#}. E. {#aprApta#} and {#viDi#}.
aprāptavibhāṣā	aprAptaviBAzA	5620	220-a	{#aprAptaviBAzA#}¦ Tatpur. f. ({#-zA#}) (In Grammar, esp. in the com- mentaries on {%Pāṇini.%}) An option, enjoined by a rule, if the latter does not refer to, and therefore is not a restriction of, another, previous or subsequent, rule; it is distinct there- fore from the {#prAptaviBAzA#} or the option enjoined by a rule which is a restriction of another rule, and the {#uBayatravi-#} {#BAzA#} or the option enjoined by a rule some portion of which is and some portion of which is not a restriction of another rule. It follows from this distinction that in {%Pā-%} {%ṇini'%}s definition of {#viBAzA#} (I. 1. 44. {#‘na veti viBAzA’#}) both terms {#na#} and {#vA#} apply {%simultaneously%} only to the {#prAptavi-#} {#BAzA#} and {#uBayatraviBAzA#} and even more properly to the latter alone, while only {#vA#} can be predicated of the {#aprA-#} {#ptaviBAzA#}, its purport not being negative with regard to another rule but purely optional in itself; {%Patanjali:%} {#tatra#} {#yA tAvadaprApte viBAzA tatra pratizeDyaM nAstIti kftvA vetyanena#} {#vikalpo Bavizyati . yA hi prApte viBAzA tatroBayamupasTitaM#} {#Bavati . neti ca veti ca . tatra netyanena pratizidDe vetyanena vi-#} {#kalpo Bavizyati ..…uBayatraviBAzArTA ceyaM saMjYA . prA-#} {#ptaviBAzAyAmaprAptaviBAzAyAM ca saMjYAkaraRasyAnupayogAt .#} {#taTA hi . prAptaviBAzAsu pakze nivfttiH kriyate pakze tu pravfttiH#} {#sTitEva . aprAptaviBAzAsu ca pakze kAryasya pravfttiH kriyate pa-#} {#kzAntare tvapravfttiH sTitEveti nAsti tatra saMjYAPalam#} &c.… ({%Nagojibh.:%} {#evaM ca kevalaprAptaviBAzAyAmuBayatraviBAzAyAM#} {#ca krameRa nizeDavikalpayorupasTitiH . SudDAprAptaviBAzAyAM#} {#tu nizeDasyAnvayAyogyatvAcCudDavikalpopasTitiriti tAtparyam#} &c. &c.) Such {#aprAptaviBAzA#} are in {%Pāṇini,%} e. g. in the {%Sūtras:%} I. 1. 32, 2. 3, 2. 16, 3. 43; II. 4. 12; III. 1. 38, 1. 61, 3. 188, 4. 24; VI. 1. 208(?), 2. 161, 3. 59, 3. 72, 3. 106; VII. 3. 9, 4. 81; VIII. 1. 26, 2. 21; when in consequence of such an in- terpretation of the option, the Sūtra I. 2. 16 e. g. becomes dis- connected from I. 2. 15, II. 4. 12 from II. 4. 6, III. 1. 61 from III. 1. 66, III. 4. 24 from III. 4. 22 &c. &c.--Compare also {#prAptaviBAzA, uBayatraviBAzA#} and {#vyavasTitaviBAzA#}. E. {#a-#} {#prApta#} (in the sense of a locative) and {#viBAzA#}.
aprāptavyavahāra	aprAptavyavahAra	5621	220-a	{#aprAptavyavahAra#}¦ Tatpur. m. ({#-raH#}) (In law.) A minor, one incapable from nonage of conducting his own affairs; (ac- cording to {%Kṛṣṇa Tarkal.,%} a boy not more than fifteen years old: {#aprAptavyavahArA vAlakAH paYcadaSavarzAdanaDikava-#} {#yaskAH#}; according to the {%Mitākṣara,%} a boy under sixteen years, the same as {#pOgaRqa#}); his inherited property must be confided to the care of relatives or friends; ({%Kātyāyana:%} {#aprAptavyavahArARAM DanaM vyayavarjitam . nyaseyurbanDumitrezu#}); he is not amenable for the debts of his deceased father, ({%Nā-%} {%rada:%} {#aprAptavyavahAraScetsvatantro'pi hi narRaBAk#};) nor liable [Page220-b+ 56] to arrest or summons, ({#aprAptavyavahAraSca dUto dAnonmuKo#} {#vratI . vizamasTaSca nAseDyo na cEtAnAhvayennfpaH#}). E. {#a#} neg. and {#prAptavyavahAra#}.
aprāptavyavahārakāla	aprAptavyavahArakAla	5622	220-b	{#aprAptavyavahArakAla#}¦ Tatpur. m. ({#-laH#}) (In Law.) The same as the preceding. E. {#a#} neg. and {#prAptavyavahArakAla#}.
aprāptāvasara	aprAptAvasara	5623	220-b	{#aprAptAvasara#}¦ Tatpur. m. f. n. ({#-raH-rA-ram#}) Inopportune, un- seasonable; e. g. in the {%Hitopad.:%} {#damanako'bravIt . mitra#} {#mA BEzIH . nAhamaprAptAvasaravacanaM vakzyAmi#}. E. {#a#} neg. and {#prAptAvasara#}.
aprāpti	aprApti	5624	220-b	{#aprApti#}¦ Tatpur. f. ({#-ptiH#}) <sup>1</sup> Non-attainment, non-acquisition; e. g. a quot. in the {%Kāvyaprak.:%} {#tadaprAptimahAduHKavilInASezapAta-#} {#kA…cintayantI jagatsUtim#} &c. <sup>2</sup> The not taking place, the not occurring; e. g. in the {%Vedānta Sūtra:%} {#pratisaMKyApra-#} {#tisaMKyAniroDAprAptiravicCedAt#} ({%Śaṅkara:%} {#aprAptirasaMBava#} {#ityarTaH#}); or in the {%Sāṅkhya Sūtra:%} {#nAprAptaprakASakatvamindri-#} {#yARAmaprApteH sarvaprAptervA#}. <sup>3</sup> The not being justified or established by a rule, injunction, the not being authorized &c.; e. g. in a {%Vārttika%} to {%Pāṇini:%} {#yUni cAntarhite'prAptiH#}, or {#grAmaRiputrAdizvaprAptiH#}, or {#itve kagrahaRaM saMGAtagrahaRaM cedeti-#} {#kAsvaprAptiH#}; or in an {%Adhikar.%} or {%Mādhava:%} {#yaTA deSakA-#} {#lakartfdravyARAM pakze'prAptO niyamo vihitaH . evamavaGAto#} {#'pi…niyamyate#}, or {#lOkikAgnO hotuM pustakapAWenADigantuM#} {#ca SakyatvenADAnopanayanayorakalpane brAhmaRAdInAmaprApteH#} &c. Compare {#aprAptatva#}. E. {#a#} neg. and {#prApti#}.
aprāptisama	aprAptisama	5625	220-b	{#aprAptisama#}¦ Tatpur. m. f. ({#-maH-mA#}) (In the Nyāya philosophy.) One of the two sophisms on the irrelevancy of the notion ‘cause’; viz. arguing that if a cause is stated the charac- teristics of which cannot be proved--as by saying that the Śyena sacrifice inflicts pain on enemies--, such charac- teristics prevent a cause from proving the effect, i. e. from being a valid cause; ({#‘yadi cAprAptaM liNgaM sADyabudDiM janayati#} {#sADyABAvabudDimeva kiM tena na janayet’#}); the refutation is: that such a cause is nevertheless valid, since it is an ideal cause, mentioned in the Veda.--For the other sophism on the irrelevancy of cause see {#prAptisama#}. E. {#aprApti#} and {#sama#}. (For the gender of this word and the ellipsis required to explain it, see the etym. of {#anityasama#}.)
aprāpya	aprApya	5626	220-b	{#aprApya#}¦ Tatpur. m. f. n. ({#-pyaH-pyA-pyam#}) Unobtainable, un- attainable. E. {#a#} neg. and {#prApya#}.
aprāpyagrahaṇa	aprApyagrahaRa	5627	220-b	{#aprApyagrahaRa#}¦ Tatpur. n. ({#-Ram#}) Apprehension of what cannot be attained; e. g. by the eye of an object separated from it by glass &c., in the {%Nyāya Sūtra:%} {#aprApyagrahaRaM kAcABra-#} {#pawalasPawikAntaritopalabDeH#}. E. {#aprApya#} and {#grahaRa#}.
aprāmāṇika	aprAmARika	5628	220-b	{#aprAmARika#}¦ Tatpur. m. f. n. ({#-kaH-kI-kam#}) Unauthoritative, not having binding power; e. g. in the {%Dāyabhāga:%} {#sADA-#} {#raRaDanopaGAtArjitaM DanaM viBajediti viDiH…ato'vi-#} {#BaktArjitatvamAtreRa Danasya sADAraRatvABiDAnamaprAmARikam#}. E. {#a#} neg. and {#prAmARika#}.
aprāmāṇya	aprAmARya	5629	220-b	{#aprAmARya#}¦ Tatpur. n. ({#-Ryam#}) The same as {#apramARa#} q. v.; e. g. in the {%Jaim.-nyāyam.:%} {#puruzAntarapratyakzavedaH sarvavezwanasmf-#} {#termUlamityucyate . tarhi mA BUttasyA aprAmARyam#}; or in the {%Nyāya Sūtra:%} {#pratyakzAdInAmaprAmARyaM trEkAlyAsidDeH#}; or in the {%Mitākṣara:%} {#smftyoH parasparaviroDe satItaretarabADanAdaprA-#} {#mARyaM kasmAnna Bavati#}. E. {#a#} neg. and {#prAmARya#}.
aprāmi	aprAmi	5630	220-b	{#aprAmi#}¦ Tatpur. m. f. n. ({#-miH-miH-mi#}) (ved.) Unhurt, not infringed; see the next. E. {#a#} neg. and {#prAmi#}.
aprāmisatya	aprAmisatya	5631	221-a	{#aprAmisatya#}¦ Bahuvr. m. f. n. ({#-tyaH-tyA-tyam#}) (ved.) Of un- broken truthfulness; an epithet of Indra. E. {#aprAmi#} and {#satya#}.
aprāyatya	aprAyatya	5632	221-a	{#aprAyatya#}¦ Tatpur. n. ({#-tyam#}) Want of self-restraint, inconti- nence, self-degradation; e. g. in the {%Bhāgav. Pur.:%} (Prajā- pati speaks to Diti:) {#aprAyatyAdAtmanaste dozAnmOhurtikAduta#} {#…BavizyatastavABadrAvaBadre jAWarADamO#} ({%Śrīdharasv.:%} {#aprA-#} {#yatyAdaSucitvAt#}). E. {#a#} neg. and {#prAyatya#}.
aprāyu	aprAyu	5633	221-a	{#aprAyu#}¦ Tatpur. m. f. n. ({#-yuH-yuH-yu#}) (ved.) Attentive, assiduous; (according to {%Yāska:%} {#aprAyuvaH = apramAdyantaH#}, {%Mahīdhara:%} = {#anAlasAH#}; but {%Sāyaṇa%} gives to this word in one verse the meaning: not going forth, not leaving: = {#apragacCantaH#}; while in another he admits also of the former meaning, which seems more congenial with the context). E. {#a#} neg. and {#prAyu#}.
aprāyus	aprAyus	5634	221-a	{#aprAyus#}¦ Tatpur. m. ({#-yuH#}) (ved.) With ungone life, with brilliant vigour; an epithet of Agni whose life or brilliancy does not vanish before daylight, although all other beings appear, as it were, lifeless during night (according to {%Sāyaṇa'%}s interpretation of {%Ṛgv.%} I. 127. 5.). E. {#a#} neg. and {#prAyus#}.
aprāśastya	aprASastya	5635	221-a	{#aprASastya#}¦ Tatpur. n. ({#-tyam#}) Inferiority; e. g. {%Raghunandana%} when commenting on the neg. {#a#} at the occasion of {#aguRa-#} {#vAn, ‘tatsAdfSyamaBAvaSca tadanyatvaM tadalpatA . aprASastyaM vi-#} {#roDaSca naYarTAH zawprakIrtitAH’#}. E. {#a#} neg. and {#prASastya#}.
apriya	apriya	5636	221-a	"{#apriya#}¦ Tatpur. 1. m. f. n. ({#-yaH-yA-yam#}) <sup>1</sup> Unkind, un- friendly; e. g. in the {%Taittirīya-Up.:%} {#pari ye'priyA BrAtfvyAH#}. <sup>2</sup> Disliked, disagreeable, offensive; e. g. in the {%Hitopad.:%} {#na strIRAmapriyaH kaScitpriyo vApi na vidyate . gAvastfRami-#} {#vAraRye prArTayanti navaM navam#}; or {#apriyasyApi paTyasya pari-#} {#RAmaH suKAvahaH#}; or in the {%Bhaṭṭik.:%} {#UrDvaM mriye muhUrtAdDi#} {#vihvalaH kzatabAnDavaH . mantre sma hitamAKyAmi na karomi tavA-#} {#priyam#}; or in {%Gaurapāda%} on the {%Sāṅkhyakār.:%} {#priyasamAga-#} {#mApriyaparihArakawutiktakazAyAdikvATAdiBirdfzwa eva ADyA-#} {#tmikopAyaH#}. <div n=""P"">2. m. ({#-yaH#}) <sup>1</sup> A foe, an enemy. <sup>2</sup> The name of a Yaksha (in Buddhistic mythology). <div n=""P"">3. f. ({#-yA#}) A sort of skeat (Silurus pungentissimus). E. {#a#} neg. and {#priya#}."
apriyaṃvada	apriyaMvada	5637	221-a	{#apriyaMvada#}¦ Tatpur. m. f. n. ({#-daH-dA-dam#}) Speaking harshly or unkindly; e. g. in the {%Hidimb.:%} {#eza tvAmeva durbudDe niha-#} {#nmyadyApriyaMvada#}; or in {%Yājnav.:%} {#surApI vyADitA DUrtA banDyArTa-#} {#GnyapriyaMvadA . strIprasUScADivettavyA puruzadveziRI taTA#}. E. {#apriya#} and {#vada#} ({#vad#}, kṛt aff. {#Kac#}), āgama {#mum#}.
apriyabhāgin	apriyaBAgin	5638	221-a	{#apriyaBAgin#}¦ m. f. n. ({#-gI-ginI-gi#}) III-fated; e. g. in the {%Brāhmaṇavil.:%} {#DigidaM jIvitaM loke gatasAramanarTakam . duHKa-#} {#mUlaM parADInaM BfSamapriyaBAgi ca#}. E. {#apriya-BAga#}, taddh. aff. {#ini#}.
apriyabhāṣin	apriyaBAzin	5639	221-a	{#apriyaBAzin#}¦ Tatpur. m. f. n. ({#-zI-ziRI-zi#}) Speaking harsly or unkindly; comp. {#apriyaMvada#}. E. {#apriya#} and {#BAzin#}.
apriyavacas	apriyavacas	5640	221-a	{#apriyavacas#}¦ Karmadh. n. ({#-caH#}) Harsh or unkind speech. E. {#apriya#} and {#vacas#}.
apriyavādin	apriyavAdin	5641	221-a	{#apriyavAdin#}¦ Tatpur. m. f. n. ({#-dI-dinI-di#}) The same as {#apriyaBAzin#}. E. {#apriya#} and {#vAdin#}.
aprīti	aprIti	5642	221-a	{#aprIti#}¦ Tatpur. f. ({#-tiH#}) <sup>1</sup> Absence of affection, aversion enmity ({%Mallinātha:%} {#aparAgo'prItirdvezaH#}). <sup>2</sup> Pain, grief. [Page221-b+ 56] --In the {%Śaṅkhya philosophy%} {#aprIti#} ‘pain’ is the essential characteristic of the elementary quality {#rajas#} q. v., the middle quality between clearness (goodness) and darkness (sinfulness); {%Sāṅkhya Sūtra:%} {#prItyaprItivizAdAdyErguRAnAma-#} {#nyonyaM vEDarmyam#}; {%Gaurapāda%} on the {%S. Kār.:%} {#aprItyAtmakaM rajaH#}; but the term ‘pain’ is there, according to the commenta- tors, a general term which comprises besides its own notion that of {%hatred, violence, envy, abuse%} and {%wickedness,%} or various kinds of {%grief%} in general: {%Sāṅkhya Chandrikā:%} {#aprItirduHKa-#} {#mupalakzaRaM pradvezadrohamatsaranindAnikftInAm#}; {%Vijnānāch.:%} {#rajo#} {#'pi SokAdinAnABedaM samAsataH duHKAtmakam#}; in a similar manner {%Manu,%} who names however {#duHKa#} and {#aprIti#} as two distinct qualities connected with {#rajas#}, the first, as it were, as the quality inherent in it, the second as the effect produced by it, while the term {#aprIti#} is used by the Sāṅkhya writers in either acceptation; {%Manu:%} {#yattu duHKasa-#} {#mAyuktamaprItikaramAtmanaH . tadrajaH#} &c. E. {#a#} neg. and {#prIti#}.
aprītikara	aprItikara	5643	221-b	{#aprItikara#}¦ Tatpur. m. f. n. ({#-raH-rI-ram#}) <sup>1</sup> Unkind, adverse, offensive. <sup>2</sup> Causing pain; (the essential characteristic of the quality {#rajas#} q. v.; see the preceding). E. {#aprIti#} and {#kara#}.
aprītyātmaka	aprItyAtmaka	5644	221-b	{#aprItyAtmaka#}¦ Bahuvr. m. f. n. ({#-tmakaH-tmikA-tmakam#}) Having the nature of pain, being pain itself; (the essential charac- teristic of the quality {#rajas#} q. v.; see {#aprIti#}). E. {#aprIti#} and {#Atman#}, samās. aff. {#kap#}.
aprīyamāṇa	aprIyamARa	5645	221-b	{#aprIyamARa#}¦ Tatpur. m. f. n. ({#-RaH-RA-Ram#}) Not being pleased or propitiated. (A various reading of a Ms. of the {%Kāśikā%} instead of {#aDriyamARa#} which results from the {%Gaṇa%} to {%Pāṇ.%} VI. 2. 160., when the word in a {%conventional meaning%} would be udātta on the last syllable, instead of being udātta on the first; but this meaning is not mentioned). E. {#a#} neg. and {#prIyamARa#}.
apretarākṣasī	apretarAkzasI	5646	221-b	{#apretarAkzasI#}¦ Bahuvr. (?) f. ({#-sI#}) The name of a plant; the same as {#apetarAkzasI#} q. v. E. {#apreta#} and {#rAkzasI#}. (The cor- rectness of this word seems doubtful.)
apreman	apreman	5647	221-b	"{#apreman#}¦ I. Tatpur. n. ({#-ma#}) Want of affection, unkindness, aversion. E. {#a#} neg. and {#preman#}. <div n=""P"">II. Bahuvr. m. f. n. ({#-mA-mA-ma#}) Unkind, unfriendly. E. {#a#} priv. and {#preman#}."
apraiṣa	aprEza	5648	221-b	{#aprEza#}¦ Bahuvr. m. f. n. ({#-zaH-zA-zam#}) Without a Mantra of the kind called {#prEza#} q. v., as divinities invoked with other Mantras than Praishas; e. g. {%Nārāyaṇa%} on {%Āśvalāy.:%} {#anu-#} {#vAkyAvatyo'prEzASca tAH sarvA AdiSya yazwavyAH#}. E. {#a#} priv. and {#prEza#}.
aprokṣita	aprokzita	5649	221-b	{#aprokzita#}¦ Tatpur. m. f. n. ({#-taH-tA-tam#}) Not sprinkled; e. g. in the {%Śatapath.:%} {#dvO prokzitO yUpaSakalO BavataH . dvAvapro-#} {#kzitO . prokzitaM cEvADvaryurAdatte'prokzitaM cEvameva pratiprasTA-#} {#tA#} &c. E. {#a#} neg. and {#prokzita#}.
aproṭa	aprowa	5650	221-b	{#aprowa#}¦ Tatpur. (?) m. ({#-waH#}) The skylark (= {#BAradvAja#}). E.?
aproṣivas	aprozivas	5651	221-b	{#aprozivas#}¦ Tatpur. m. f. n. ({#-zivAn-zuzI-zivat#}) Not gone away, always present or near; a vaidik epithet of Agni ({%Sāyaṇa:%} = {#sarvadA saMnihitaH#} or {#sarvadA vartamAnaH#}). E. {#a#} neg. and {#prozivas#}.
aprauḍha	aprOQa	5652	221-b	"{#aprOQa#}¦ Tatpur. 1. m. f. n. ({#-QaH-QA-Qam#}) Not bold, gentle, timid; e. g. in the {%Rājataraṅg.:%} {#ekAkinIM rahaH kzIvAM labDvA#} {#durlaBayozitam . aprOQo'nupaBujyAnyadine dUtyArTayeta yaH#}. [Page222-a+ 56] <div n=""P"">2. f. ({#-QA#}) An unmarried girl, or one very recently married and not come to womanhood. E. {#a#} neg. and {#prOQa#}."
aplava	aplava	5653	222-a	"{#aplava#}¦ I. Tatpur. m. ({#-vaH#}) A bad or defective raft; e. g. in the {%Atharvav.:%} {#gamBIramaplavA iva na tareyurarAtayaH#}. E. {#a#} neg. and {#plava#}. <div n=""P"">II. Bahuvr. m. f. n. ({#-vAH-vA-vam#}) Without a raft. E. {#a#} {#a#} priv. and {#plava#}."
apluta	apluta	5654	222-a	{#apluta#}¦ Tatpur. m. f. n. ({#-taH-tA-tam#}) (In Grammar.) Not protracted (as a vowel; see {#pluta#}); e. g. in {%Pāṇini:%} {#ato#} {#roraplutAdaplute#}. E. {#a#} neg. and {#pluta#}.
aplutavat	aplutavat	5655	222-a	{#aplutavat#}¦ ind. Like a vowel which is not protracted (see {#pluta#}); e. g. in {%Pāṇini:%} {#aplutavadupasTite#}. E. {#apluta#}, taddh. aff. {#vati#}.
apvā	apvA	5656	222-a	{#apvA#}¦ f. ({#-pvA#}) (ved.) <sup>1</sup> Disease. <sup>2</sup> Danger ({%Yāska:%} {#vyADirvA#} {#BayaM vA#}). <sup>3</sup> The throat ({%Uṇṇādikoṣa:%} {#…apvA tu strI#} {#kaRWadeSake#}). E. According to {%Yāska%} and {%Mahīdhara,%} a Tatpur. of {#apa#} (with the loss of the final {#a#}) and {#vA#}, kṛt aff. {#qa#}, ‘because it removes happiness and life’; for the third meaning the comm. of the {%Uṇnādik.%} gives the etym. {#Ap#} (shortened to {#ap#}, but see the etym. of {#apta#}), uṇ. aff. {#va#} (which would correspond with the uṇ. aff. {#kvan#} of the {%Uṇ.%} {%Sūtras%}). Neither etym. is very probable.
apsa	apsa	5657	222-a	"{#apsa#}¦ Tatpur. m. ({#-saH#}) (ved.) I. Spending water; (according to {%Mahīdh.%} on the {%Vājas.%} verse: {#pfTivyAH purIzamasyapso#} {#nAma#}, viz. {#apaH sanoti dadAtyapso nAmApAM kAraRIBUto rasaSca#} {#tvamasi#}, when the mascul., although used in addressing the {#izwakA#}, would require the ellipsis of {#rasa#}). E. {#ap#} and {#sa#}. <div n=""P"">II. Not destroying, protecting; (according to {%Mahīdhara%} on the {%Vājas.%} verse: {#agneH purIzamapso nAma#}, viz. {#psA BakzaRe .#} {#na psAti Bakzayati vinASayatItyapso rakzako nAma yo'gni-#} {#stasya#} &c., when the mascul. requires the ellipsis of {#agni#}; comp. also {%Nirukta%} 5. 13.). E. {#a#} neg. and {#psa#}."
apsara	apsara	5658	222-a	{#apsara#}¦ Tatpur. m. ({#-raH#}) An aquatic animal; e. g. in {%Manu:%} {#trIRyAdIni#} (scil. {#durgARi#}) {#ASritAstezAM mfgagartASrayApsarAH#} (comp. the remark s. v. {#apcara#}). E. {#ap#} and {#sara#}, ‘moving in the water’.
apsaraḥpati	apsaraHpati	5659	222-a	{#apsaraHpati#}¦ Tatpur. m. ({#-tiH#}) Indra (the Lord of the Apsa- rasas); comp. {#apsarApati#}. E. {#apsaras#} and {#pati#}.
