headword_iast	headword_slp1	entry_id	page	body
kelita	kelita	5387	092-1	{#kelita#}¦ {%n.%} Spiel, Scherz.
kelivana	kelivana	5388	092-1	{#kelivana#}¦ {%n.%} Lustwald.
keliśayana	keliSayana	5389	092-1	{#keliSayana#}¦ {%n.%} Lustlager.
kevaṭa	kevawa	5390	092-1	{#ke/vawa#}¦ {%m.%} Grube.
kevarta	kevarta	5391	092-1	{#keva/rta#}¦ {%m.%} Fischer.
kevala	kevala	5392	092-1	{#ke/vala#}¦ {%f.%} {#I#} {%(sp.%} {#A)#} ausschließlich, einzig, ganz, vollständig; ˚— {%u. n. adv.%} einzig, allein, nur. {#na kevalam — api#} nicht —sondern auch.
kevalāgha	kevalAGa	5393	092-1	{#ke/valAGa#}¦ allein schuldig.
kevalādin	kevalAdin	5394	092-1	{#kevalAdi/n#}¦ allein essend.
keśa	keSa	5395	092-1	"1. {#ke/Sa#}¦ {%m. (adj. — ˚ f.%} {#A#} {%u.%} {#I)#} Haupthaar, <lbinfo n=""5""/> Mähne; Schweif."
keśa	keSa	5396	092-1	2. {#keSa#}¦ {%n. N. eines Mondhauses.%}
keśapāśa	keSapASa	5397	092-1	{#keSapASa#}¦ {%m.%} Haarschopf.
keśabandha	keSabanDa	5398	092-1	{#keSabanDa#}¦ {%m.%} Haarband.
keśaracanā	keSaracanA	5399	092-1	{#keSaracanA#}¦ {%f.%} das Ordnen der Haare.
keśava	keSava	5400	092-2	{#keSava/#}¦ langhaarig; {%m. Bein. Viṣṇu- Kṛṣṇa's.%} {%Abstr.%} {#˚tva#} {%n.%}
keśavant	keSavant	5401	092-2	{#ke/Savant#}¦ langhaarig, mähnig.
keśavapana	keSavapana	5402	092-2	{#keSavapana#}¦ {%n.%} das Scheren der Haare.
keśākeśi	keSAkeSi	5403	092-2	{#keSAkeSi#}¦ {%Adv.%} Haar an Haar, Kopf an Kopf.
keśāgra	keSAgra	5404	092-2	{#keSAgra#}¦ {%n.%} Haarspitze.
keśānta	keSAnta	5405	092-2	"{#keSAnta#}¦ {%n.%} Haarende, Haarschopf, Haarmasse. <lbinfo n=""6""/>"
keśin	keSin	5406	092-2	{#keSi/n#}¦ = {#keSavant#} ; {%m. N. eines Asura u.%} {%versch. Männer; f.%} {#I#} frauenname.
kesara	kesara	5407	092-2	{#kesara#}¦ {%n.%} Haar {%(der Brauen),)%} Mähne {%(auch%} {%f.%} {#A#}); Staubfaden ({%bes der Lotusblüte)%}; {%N. einer Pflanze.%}
kesaraguṇḍa	kesaraguRqa	5408	092-2	"{#kesaraguRqa#}¦ {%m.%} Blütenstaub der Kesarapflanze.* <lbinfo n=""9""/>"
kesarāgra	kesarAgra	5409	092-2	{#kesarAgra#}¦ {%n.%} Mähnenspitze.
kesarin	kesarin	5410	092-2	{#kesarin#}¦ gemähnt; {%m.%} Löwe {%(f.%} {#I#} Löwin*).
kaikeya	kEkeya	5411	092-2	{#kE/keya#}¦ {%m.%} ein Fürst der Kekaya; {%f.%} {#kEkeyI#} {%N. einer Gemahlin Daśarathäs.%}
kaiṃkirāta	kEMkirAta	5412	092-2	{#kEMkirAta#}¦ vom Aśoka kommend, Aśoka-.
kaiṭabha	kEwaBa	5413	092-2	{#kEwaBa#}¦ {%m. N. eines Asura.%} {#˚jit, ˚dviz#} {#˚Bid#} {%Bein. Viṣṇu's.%}
kaitava	kEtava	5414	092-2	{#kEtava#}¦ {%f.%} {#I#} falsch, hinterlistig; {%f.%} {#I#} {%u. n.%} Betrug, Lüge.
kairāta	kErAta	5415	092-2	{#kErAta#}¦ zu den Kirata genorig; {%m.%} Fürst der K.
kairiśi	kEriSi	5416	092-2	{#kEriSi#}¦ {%m. patron. Name.%}
kailāsa	kElAsa	5417	092-2	{#kElAsa#}¦ {%m. N. eins Berges.%}
kaivarta	kEvarta	5418	092-2	{#kEvarta#}¦ {%n.%} Fischer {%(best. Kaste); f.%} {#I#} Fischerin.
kaivalya	kEvalya	5419	092-2	{#kEvalya#}¦ {%n.%} Ausschließlichkeit, Alleinheit; absolute Einheit {%(ph.).%}
koka	koka	5420	092-2	{#ko/ka#}¦ Wolf; Kuckuck {%(f.%} {#I)#}.
kokila	kokila	5421	092-2	{#kokila#}¦ {%m.%} der indische Kuckuck {%(hetorisch%} {%= Nachtigall), f.%} Kuckuckswwibchen.
koṅkaṇa	koNkaRa	5422	092-2	{#koNkaRa#}¦ {%m. Pl. Volksname.%}
koca	koca	5423	092-2	{#koca#}¦ {%m.%} das Einschrumpfen.
koṭa	kowa	5424	092-2	{#kowa#}¦ {%m.%} Feste.
koṭaka	kowaka	5425	092-2	{#kowaka#}¦ {%m.%} Zimmermann {%(best. Kaste.).%}
koṭara	kowara	5426	092-2	{#kowara#}¦ {%n.%} Höhle, {%(bes. eines Baumes).%}
koṭi	kowi	5427	092-2	{#kowi#}¦ {%u.%} {#˚wI#} {%f.%} Spitze {%(bes. eines krummen%} {%Gegenst).%} höchster Grad; höchste Zahl (zehn Millionen).
koṭimant	kowimant	5428	092-2	{#kowimant#}¦ spitz.
koṇa	koRa	5429	092-2	{#koRa#}¦ {%m.%} Ecke, Winkel, zwischengegend.
kotha	koTa	5430	093-1	{#koTa#}¦ {%m.%} Fäulnis, verwesung.
kodaṇḍa	kodaRqa	5431	093-1	{#kodaRqa#}¦ Bogen.
kopa	kopa	5432	093-1	{#kopa#}¦ {%m.%} aufregung, aufwallung; zorn, über ({%Loc., Gen.%}, {#prati, upari#} {%o.%} —˚.)
kopana	kopana	5433	093-1	"{#kopana#}¦ zornig, böse; erzürnend; {%n.%} Aufregung, <lbinfo n=""7""/> das Erzürnen."
kopin	kopin	5434	093-1	{#kopin#}¦ zornig; aufregend (—˚)
komala	komala	5435	093-1	{#komala#}¦ zart, weich {%(auch übertr.)%}
kora	kora	5436	093-1	{#kora#}¦ {%m.%} bewegliches Gelenk.
koraka	koraka	5437	093-1	{#koraka#}¦ Knospe.
kola	kola	5438	093-1	{#kola#}¦ {%m.%} Eber.
kolaka	kolaka	5439	093-1	{#kolaka#}¦ *ein best. wohlriechender Stoff.
kolāhala	kolAhala	5440	093-1	{#kolAhala#}¦ {%m. n.%} verworrenes Geschrei, Lärm.
kovida	kovida	5441	093-1	{#kovida#}¦ kundig, erfahren in {%(Loc., Gen.%} {%o.%} —˚). {%Abstr.%} {#˚tva#} {%n.%}
kośa	koSa	5442	093-1	"{#ko/Sa#}¦ {%m.%} Behälter {%(jeder Art, bes.)%} Fass, Kufe, Wassereimer {%(ber. der Wolken)%}, Kasten; Degensheide; Gehäuse {%(ph.)%}; vorratskammer, Schatzkammer, Schatz; Wortschatz, Wörterbuch, Gedichtssammlung; <lbinfo n=""9""/> Blumenkelch, Knospe."
kośapeṭaka	koSapewaka	5443	093-1	{#koSapewaka#}¦ Schatzkästchen.
kośaphala	koSaPala	5444	093-1	{#koSaPala#}¦ {%n.%} *ein best. wohlriechender Stoff.
kośarakṣin	koSarakzin	5445	093-1	{#koSarakzin#}¦ {%m.%} Schatzhüter.
kośala	koSala	5446	093-1	{#koSala#}¦ {%s.%} {#kosala#}.
kośavant	koSavant	5447	093-1	"{#koSavant#}¦ einen Behälter bildend; schätzereich. <lbinfo n=""6""/>"
kośāgāra	koSAgAra	5448	093-1	{#koSAgAra#}¦ {%m. n.%} Schatzkammer.
kośādhyakṣa	koSADyakza	5449	093-1	{#koSADyakza#}¦ {%m.%} Schatzmeister.
koṣa	koza	5450	093-1	{#koza#}¦ {%s.%} {#koSa#}.
koṣṭha	kozWa	5451	093-1	{#kozWa#}¦ {%m. (n.)%} eingeweide, Unterleib; {%n.%} Vorratskammer; Ringmauer.
koṣṭhāgāra	kozWAgAra	5452	093-1	{#kozWAgAra#}¦ {%m. n.%} Kornkammer.
koṣṇa	kozRa	5453	093-1	{#kozRa#}¦ lauwarm.
kosala	kosala	5454	093-1	{#kosala#}¦ {%m. N. eines Landes u. (Pl.) eines%} {%Volkes. f.%} {#A#} {%N. der Hauptstadt der%} {%Kosala.%}
kosalavideha	kosalavideha	5455	093-1	{#kosalavideha/#}¦ {%m. Pl. (das Volk der)%} Kosala und Videha.
kaukṣeya	kOkzeya	5456	093-1	{#kOkzeya#}¦ {%u.%} {#˚ka#} {%m.%} Schwert.
kauṅkuma	kONkuma	5457	093-1	{#kONkuma#}¦ {%f.%} {#I#} {%Adj.%} Safran-; safrangelb.
kauṭilya	kOwilya	5458	093-1	"{#kOwilya#}¦ {%n.%} Krummheit, Falschheit, Hinterlist. <lbinfo n=""5""/>"
kauṭumba	kOwumba	5459	093-2	"{#kOwumba#}¦ {%n.%} Familienverhältnis, Verwandtschaft; <lbinfo n=""7""/> {%Adj. (auch%} {#˚mbika)#} zum Hauswesen, <lbinfo n=""6""/> zur Familie gehörig."
kauṇakutsya	kORakutsya	5460	093-2	{#kO/Rakutsya#}¦ {%m. N. eines Brahmanen.%}
kauṇapa	kORapa	5461	093-2	{#kORapa#}¦ Leichen-; {%m.%} ein Rakshas.
kautuka	kOtuka	5462	093-2	"{#kOtuka#}¦ {%n.%} Neugier, Verlangen, Begierde, Interesse; ein interessanter Gegenstand, etwas Besonderes, ein Wunder; Fest, {%bes.%} die Schnurceremonie vor der Hochzeit, <lbinfo n=""5""/> {%auch%} die Hochzeitsschnur."
kautukakriyā	kOtukakriyA	5463	093-2	{#kOtukakriyA#}¦ {%f.%} Hochzeitsfeier.
kautukagṛha	kOtukagfha	5464	093-2	{#{{kotukaguha->kOtukagfha||20160404|Jim Funderburk|https://github.com/sanskrit-lexicon/CORRECTIONS/issues/261|}}#}¦ {%n.%} Hochzeitshaus.
kautukaratnākara	kOtukaratnAkara	5465	093-2	{#kOtukaratnAkara#}¦ {%m.%}, {#˚rahasya#} {%u.%} {#˚sarvasva#} {%n. T.%} {%von Lustspielen.%}
kautukālaṃkāra	kOtukAlaMkAra	5466	093-2	{#kOtukAlaMkAra#}¦ {%m.%} Hochzeitsschmuck.*
kautūhala	kOtUhala	5467	093-2	{#kOtUhala#}¦ {%n.%} Neugier, Verlangen, Interesse, Fest.
kautsa	kOtsa	5468	093-2	{#kOtsa#}¦ {%m. patron. Name; f.%} {#I#}.
kaunteya	kOnteya	5469	093-2	{#kOnteya#}¦ {%m. metron. Name versch. Panduiden.%}
kaunda	kOnda	5470	093-2	{#kOnda#}¦ {%f.%} {#I#} {%Adj.%} Jasmin-.
kaupīna	kOpIna	5471	093-2	{#kOpIna#}¦ {%n.%} die Schamteile; Tuch um die S.; Schandthat.
kaubera	kObera	5472	093-2	{#kObera#}¦ dem Kubera zugehörig; {%f.%} {#I#} {%(auch%} {%mit%} {#kAzWA#} o. {#diS)#} der Norden.
kaumāra	kOmAra	5473	093-2	"{#kOmAra#}¦ {%f.%} {#I#} jugendlich, Jünglings-, jungfräulich; <lbinfo n=""9""/> zum Kriegsgott Kumāra gehörig; <lbinfo n=""6""/> {%n.%} Kindesalter, Jungend, Jungfräulichkeit. <lbinfo n=""13""/>"
kaumāravrata	kOmAravrata	5474	093-2	{#kOmAravrata#}¦ {%n.%} das Gelübde der Keuschheit; {#˚cArin#} — übend.
kaumuda	kOmuda	5475	093-2	{#kOmuda#}¦ {%m. patron. Name; f.%} {#I#} Mondschein, {%bes. — ˚%} in den Titeln versch. Werke.
kaumudikā	kOmudikA	5476	093-2	{#kOmudikA#}¦ {%f. Frauenname.%}
kaurava	kOrava	5477	093-2	{#kOrava#}¦ {%f.%} {#I#} zu den Kuru gehörig; {%m.%} ein Kuruide.
kauraveya	kOraveya	5478	093-2	{#kOraveya#}¦ {%m. Pl.%} die Kuruiden.
kauravya	kOravya	5479	093-2	{#kO/ravya#}¦ {%u.%} {#kOravya/#} {%m. Pl. dass.; auch als%} {%Volksname.%}
kaurma	kOrma	5480	093-2	{#kOrma#}¦ {%Adj.%} Schildkröten.
kaula	kOla	5481	093-2	{#kOla#}¦ {%f.%} {#I#} Familien-, angestammt, ererbt; {%m.%} Anhänger einer best. Sekte.
kaulika	kOlika	5482	093-2	{#kOlika#}¦ {%m.%} = {#kOla#} {%m.%}; Weber.
kaulitara	kOlitara	5483	093-2	{#kOlitara/#}¦ {%Bein. des Śambara.%}
kaulīna	kOlIna	5484	093-2	{#kOlIna#}¦ generosus; {%n.%} Gerüoht, Klatsch.
kaulūta	kOlUta	5485	093-2	{#kOlUta#}¦ {%m. pl. Volksname.%}
kauleyaka	kOleyaka	5486	093-2	{#kOleyaka#}¦ {%m.%} Hund, {%bes.%} Jagdhund.
kaulya	kOlya	5487	094-1	{#kOlya#}¦ aus edlem Geschlecht; {%n.%} edles Geschlecht.
kauvera	kOvera	5488	094-1	{#kOvera#}¦ {%s.%} {#kObera#}.
kauśa	kOSa	5489	094-1	1. {#kOSa/#}¦ {%f.%} {#I#} aus Kuśagras.
kauśa	kOSa	5490	094-1	2. {#kOSa#}¦ seiden.
kauśala	kOSala	5491	094-1	{#kOSala#}¦ {%u.%} {#˚Salya#} {%n.%} Wohlfahrt, Gesundheit; Klugheit, Geschick in {%(Loc. o.%} —˚).
kauśāmbikā	kOSAmbikA	5492	094-1	{#kOSAmbikA#}¦ {%f. Frauenname.*%}
kauśāmbī	kOSAmbI	5493	094-1	{#kOSAmbI#}¦ {%f. N. einer Stadt.%}
kauśāmbīya	kOSAmbIya	5494	094-1	{#kOSAmbIya#}¦ {%Adj.%} aus Kauśāmbī kommend.
kauśika	kOSika	5495	094-1	1. {#kOSika/#}¦ zu Kuśika gehörig; {%m. Patron.%} {%versch. Männer. f.%} {#I#} {%Bein. der Durgā%}; {%Frauenname.%}
kauśika	kOSika	5496	094-1	2. {#kOSika#}¦ {%n.%} Seidenzeug.
kauśika	kOSika	5497	094-1	3. {#kOSika#}¦ {%m.%} Eule.
kauśeya	kOSeya	5498	094-1	{#kOSeya#}¦ seiden; {%n.%} Seide, Seidengewand.
kauṣārava	kOzArava	5499	094-1	{#kOzArava#}¦ {%m. patron. Name.%}
kauṣītaka	kOzItaka	5500	094-1	{#kOzItaka#}¦ {%u.%} {#˚ki#} {%m. patron. Namen.%}
kauṣītakibrāhmaṇa	kOzItakibrAhmaRa	5501	094-1	{#kOzItakibrAhmaRa#}¦ {%m.%} Titel eines Brāhmaṇa. {#˚Ropanizad#} {%u.%} {#kOzItakyupanizad#} {%T.einer%} {%Upanishad.%}
kauṣṭha	kOzWa	5502	094-1	{#kOzWa/#}¦ in der Vorratskammer befindlich.
kausalya	kOsalya	5503	094-1	{#kO/salya#}¦ zu den Kosala gehörig; {%m.%} König der Kosala; {%f.%} {#kOsalyA#} {%N. einer Gemahlin%} {%Daśaratha's.%}
kausuma	kOsuma	5504	094-1	{#kOsuma#}¦ {%f.%} {#I#} Blumen-.
kausumbha	kOsumBa	5505	094-1	{#kOsumBa#}¦ {%f.%} {#I#} Safflor-.
kaustubha	kOstuBa	5506	094-1	"{#kOstuBa#}¦ {%m. n.%} ein best. mythischer Edelstein. <lbinfo n=""6""/>"
kta	kta	5507	094-1	{#kta#}¦ {%das Suffix ta des p. p. (g.).%}
knatha	knaTa	5508	094-1	{#knaTa#}¦ {%die Wurzel%} *{#knaT#} {%(g.).%}
knūy	knUy	5509	094-1	{#knUy#}¦ {%nur Caus.%} {#knopayati#} durchnässen. {%Mit%} {#aBi#} befeuchten.
krakaca	krakaca	5510	094-1	{#krakaca#}¦ {%m. n.%} Säge.
krakṣ	krakz	5511	094-1	{#krakz#}¦ knarren; {%nur Part.%} {#krakzamARa#}.
kratu	kratu	5512	094-1	"{#kra/tu#}¦ {%m.%} Kraft, Macht {%(bes. geistige)%} Tüchtigkeit, <lbinfo n=""5""/> Einsicht, Verstand, Begeisterung, Plan, Verlangen, Wunsch, Wille; Werk, Handlung, Opfer {%(auch personif.)%}, Fest {#(cAkzuza#} Augenweide); {%N. eines Sternbildes%} <lbinfo n=""6""/> {%im großen Bären.%}"
kratumant	kratumant	5513	094-1	{#kra/tumant#}¦ entschlossen, verständig.
kratūy	kratUy	5514	094-1	{#kratUy#}¦ {#kratUya/ti#} stark sein, verlangen nach {%(Loc.).%}
krath	kraT	5515	094-1	{#kraT#}¦ {%nur Caus.%} {#krATa/yati#} ausgelassen sein.
kratha	kraTa	5516	094-1	{#kraTa#}¦ {%die Wurzel%} {#kraT#} {%(g.).%}
krathakaiśika	kraTakESika	5517	094-2	{#kraTakESika#}¦ {%m. Pl. N. eines Volkes.%}
krand	krand	5518	094-2	"{#krand#}¦ {#kra/ndati, ˚te#} wiehern, brüllen, schreien, tönen. {%Caus.%} {#krandayati#} wiehern {%etc.%} machen; {%auch = Simpl. — Intens.%} {#ka/nikranti#} <lbinfo n=""3""/> {%u.%} {#kanikrantem#} {%bes. Part.%} {#ka/nikrat#} {%u.%} {#ka/nakradat#} = {%Simpl.%} — {#acCA#} {%Caus.%} zuschreien, zurufen. {#aBi#} anbrüllen, herbrüllen. {#A#} anschreien, anrufen, anflehen; {%Caus.%} außchreien, jammern."
krand	krand	5519	094-2	{#kra/nd#}¦ {%m.%}, {#krandana#} {%n.%} Geschren, Ruf.
krandanadhvani	krandanaDvani	5520	094-2	{#krandanaDvani#}¦ {%m.%} Klageruf.
krandanu	krandanu	5521	094-2	{#krandanu/#}¦ {%m.%} Gefröhn, Geton.
krandas	krandas	5522	094-2	{#kra/ndas#}¦ {%n.%} Schlachtgeschrei; {%Du.%} die beiden feindlichen Schlachtreihen.
krandya	krandya	5523	094-2	{#kra/ndya#}¦ {%n.%} das Wiehern.
krap	krap	5524	094-2	{#krap#}¦ {#kf/pate#} jammern.
kram	kram	5525	094-2	"{#kram#}¦ {#krAmati ()kramati), kramate, (krAmate)#} schreiten, gehen nach {%(Acc. o. Loc.)%}; überschreiten, durchschreiten; ersteigen, in Besitz nehmen; — von Statten gehen, Erfolg haben {%(Med.) p.p.%} {#krAnta/#} {%Caus.%} {#kramayati#} {%u.%} {#krAmayati#} schreiten lassen. {%Intens.%} {#caNkramate, caNkramyate#} {%u.%} {#caNgramIti#} hinundherschreiten, wandern. — {#ati#} vorbeigehen, vernachlässigen, überschreiten,übersteigen, <lbinfo n=""22""/> übertreffen {%(Acc.)%}; sich wegbegeben von, um etwas kommen, einer Sache verlustig gehen {%(Abl.).%} {%Caus.%} verstreichen lassen, unbeachtet lassen. {#vyati#} verstreichen, vorüberschreiten, <lbinfo n=""10""/> vernachlässigen, übertreten. {#samati#} {%dass.%} {#anu#} nachfolgen; durchgehen, <lbinfo n=""6""/> anfzählen, anführen. {#apa#} weggehen, <lbinfo n=""6""/> davonlaufen, fliehen vor {%(Abl.).%} {#A#} herantreten, kommen, besteigen, betreten; angreifen, überwältigen, übertreffen. <lbinfo n=""8""/> {#aDyA#} betreten, einnehmen. {#samA#} auf etwas treten {%(Acc.) auch%} {%= vor.%} {#ud#} hinaußchreiten, hinausgehen, <lbinfo n=""6""/> dahinfahren {%(Leben)%}; sich einer Sache {%(Acc.)%} entziehen. {#upa#} {%(gew.%} {%Med.)%} an etwas herantreten, anfangen. beginnen {%(Acc., Dat. o. Inf.).%} {#samupa#} {%(gew. Med.) dass. (mit Inf.)%} {#nis#} hinausgehen aus {%(Abl.)%} entweichen. {#nizkrAnta#} = exit {%(d.)%} {#vinis#} hinaus= [Page095-1] schreiten, hervorgehen aus {%(Abl.).%} {#pari#} herumgehen {%(bes. vom Schauspieler auf%} {%der Bühne).%} {#pra#} ausgehen, aufbrechen, weitergehen; anfangen {%(gew. Med.).%} {#vi#} {%(gew. Med.)%} ausschreiten, aus dem Wege gehen; durchschreiten, erschreiten {%(Acc.)%}; angreifen, tapfer sein; {%p.p.%} {#vikrAnta#} mutig, tapfer. {#sam#} zusammentreten, sich bewegen zu {%(Acc.)%}, übergehen von {%(Agl.)%}, auf {%(Loc.); p.p.%} {#saMkrAnta#} übergegangen <lbinfo n=""8""/> von {%(Abl.)%} auf {#(—˚)#}. {%Caus.%} {#saMkrAmayati#} hinführen, überführen in {%(Acc.).%}"
krama	krama	5526	095-1	{#kra/ma#}¦ {%m.%} Schritt, Gang, Lauf, Verlauf, Art und Weise, Ordnung, Reihenfolge; Art Recitation {%(des Veda).%} {#krameRa, ˚mAt#} {%u.%} {#˚matas#} der Reihe nach. {#krama#} (˚—), {#krameRa#} {%u.%} {#˚mAt#} nach und nach, allmählich, endlich. {#krameRa#} (—˚) im Laufe des o. der.
kramaṇa	kramaRa	5527	095-1	{#kra/maRa#}¦ {%m.%} Schritt; {%n.%} das Schreiten, Treten.
kramadīśvara	kramadISvara	5528	095-1	{#kramadISvara#}¦ {%m. N. eines Grammatikers.%}
kramapāṭha	kramapAWa	5529	095-1	"{#kramapAWa#}¦ {%m.%} eine bestimmte Recitationsweise <lbinfo n=""5""/> {%(des Veda).%}"
kramaprāpta	kramaprApta	5530	095-1	{#kramaprApta#}¦ ererbt.
kramayoga	kramayoga	5531	095-1	{#kramayoga#}¦ {%m.%} Reihenfolge.
kramaśas	kramaSas	5532	095-1	{#kramaSas#}¦ {%Adv.%} der Reihe nach, nach und nach, allmählich.
kramāgata	kramAgata	5533	095-1	"{#kramAgata#}¦ {%u.%} {#kramAyAta#} durch Erbschaft überkommen, <lbinfo n=""7""/> ererbt."
kramika	kramika	5534	095-1	{#kramika#}¦ ererbt, successiv.
kramuka	kramuka	5535	095-1	{#kramuka#}¦ {%m.%} Betelnussbaum.
kramela	kramela	5536	095-1	{#kramela#}¦ {%u.%} {#˚ka#} {%m.%} Kamel.
kraya	kraya	5537	095-1	{#kraya/#}¦ {%m.%} Kauf, Kaufpreis.
krayaṇa	krayaRa	5538	095-1	{#krayaRa#}¦ {%n.%} das Kaufen.
krayavikraya	krayavikraya	5539	095-1	"{#krayavikraya#}¦ {%m. Sg. u. Du.%} Kauf und Verkauf. <lbinfo n=""5""/> {#˚krayin#} kaufend und verkaufend, handelnd."
krayika	krayika	5540	095-1	{#krayika#}¦ {%u.%} {#krayin#} {%m.%} Käufer.
krayya	krayya	5541	095-1	{#kra/yya#}¦ käuflich.
kraviṣṇu	kravizRu	5542	095-1	{#kravizRu/#}¦ nach rohem Fleisch gierig.
kravis	kravis	5543	095-1	{#kravi/s#}¦ {%u.%} {#kravya/#} {%n.%} rohes Fleisch, Aas.
kravyagandhin	kravyaganDin	5544	095-1	{#kravyaganDin#}¦ nach Aas riechend.
kravyabhojana	kravyaBojana	5545	095-1	{#kravyaBojana#}¦ Fleisch fressend; {%m.%} Raubvogel.
kravyād	kravyAd	5546	095-1	{#kravyA/d#}¦ Fleisch verzehrend; {%m.%} Raubtier.
kravyāda	kravyAda	5547	095-1	{#kravyAda#}¦ {%dass.%}
kraṣṭavya	krazwavya	5548	095-1	{#krazwavya#}¦ zu schleppen, zu ziehen.
krāṇā	krARA	5549	095-2	{#krARA#}¦ {%Adv.%} verlangend, gern.
krānta	krAnta	5550	095-2	{#krAnta/#}¦ {%s.%} {#kram#}; {%n.%} Schritt.
krānti	krAnti	5551	095-2	{#krAnti#}¦ {%f.%} Durchschreitung.
krimi	krimi	5552	095-2	{#kri/mi#}¦ {%s.%} {#kf/mi#}.
krimija	krimija	5553	095-2	{#krimija#}¦ {%s.%} {#kfmija#}.
kriyā	kriyA	5554	095-2	"{#kriyA#}¦ {%f.%} That, Handlung, Ausführung, Anfertigung, Bereitung (—˚); Thätigkeit, <lbinfo n=""5""/> Verbum {%(g.)%}; Mühe, Arbeit, Werk; Ceremonie, Opfer; Beweisführung {%(j.).%}"
kriyākula	kriyAkula	5555	095-2	{#kriyAkula#}¦ vielbeschäftigt.
kriyātmaka	kriyAtmaka	5556	095-2	{#kriyAtmaka#}¦ dessen Wesen Thätigkeit ist. {%Abstr.%} {#˚tva#} {%n.%}
kriyādveṣin	kriyAdvezin	5557	095-2	"{#kriyAdvezin#}¦ die Beweisführung zurückweisend <lbinfo n=""7""/> {%(j.)%}"
kriyāntara	kriyAntara	5558	095-2	{#kriyAntara#}¦ {%n.%} eine andere Handlung.
kriyāprabandha	kriyAprabanDa	5559	095-2	"{#kriyAprabanDa#}¦ {%m.%} die ununterbroehene Fortdauer <lbinfo n=""5""/> einer Handlung."
kriyābhyupagama	kriyAByupagama	5560	095-2	{#kriyAByupagama#}¦ {%m.%} ausdrückliche Zusage.
kriyāyogya	kriyAyogya	5561	095-2	{#kriyAyogya#}¦ zur Arbeit tauglich o. fähig.
kriyārtha	kriyArTa	5562	095-2	{#kriyArTa#}¦ eine Handlung bezweckend {%(g.).%}
kriyālopa	kriyAlopa	5563	095-2	{#kriyAlopa#}¦ {%m.%} Unterlassungeiner Ceremonie.
kriyāvant	kriyAvant	5564	095-2	{#kriyAvant#}¦ handelnd, thätig; die religiösen Gebräuche vollziehend.
kriyāvidhi	kriyAviDi	5565	095-2	{#kriyAviDi#}¦ {%m.%} Regel für einen bestimmten Fall.
kriyāviśeṣaṇa	kriyAviSezaRa	5566	095-2	{#kriyAviSezaRa#}¦ {%n.%} Adverb {%(g.).%}
kriyāśakti	kriyASakti	5567	095-2	{#kriyASakti#}¦ {%f.%} die Kraft der Thätigkeit; {#˚mant#} die K. d. Th. besitzend.
kriyāśraya	kriyASraya	5568	095-2	{#kriyASraya#}¦ {%m.%} Träger der Handlung {%(g.).%}
krivi	krivi	5569	095-2	{#kri/vi#}¦ {%m.%} Schlauch; {%Pl. N. eines Volkes.%}
krī	krI	5570	095-2	"{#krI#}¦ {#krIRA/ti#} {%u.%} {#krIRIte/#} kaufen, durch Kauf erwerben um {%(Instr.)%} von {%(Gen.%} {%o. Abl). p.p.%} {#krIta/#} gekauft, erkauft {%(Sohn; auch%} {#krItaka). nis#} lokaufen, von {%(Abl.)%} {#pari#} erkaufen, dingen, mieten, *um {%(Dat. o. Instr.)%} {#vi#} eintauschen <lbinfo n=""8""/> gegen, verkaufen für {%(Instr.)%}"
krīḍ	krIq	5571	095-2	{#krIq#}¦ {#krI/qati (krILati)#} {%u.%} {#krIqate#} spielen, scherzen, tändeln {%(bes. vom Liebesspeil).%} {#pra#} {%dass%}
krīḍa	krIqa	5572	095-2	{#krIqa/#}¦ spielend, tändelnd; {%f.%} {#A/#} Spiel, Scherz.
krīḍana	krIqana	5573	095-2	{#krIqana#}¦ {%n.%} das Spielen.
krīḍanaka	krIqanaka	5574	095-2	{#krIqanaka#}¦ {%m.%} Spielzeug.
krīḍāgṛha	krIqAgfha	5575	095-2	{#krIqAgfha#}¦ {%m. n.%} Lusthaus.
krīḍāmayūra	krIqAmayUra	5576	095-2	{#krIqAmayUra#}¦ {%m.%} Pfau zum Spielen.
krīḍāmarkaṭapota	krIqAmarkawapota	5577	096-1	{#krIqAmarkawapota#}¦ {%m.%} junger Affe zum Spielen.
krīḍāmahīdhra	krIqAmahIDra	5578	096-1	{#krIqAmahIDra#}¦ {%m.%} Lustberg.
krīḍāmud	krIqAmud	5579	096-1	{#krIqAmud#}¦ {%f.%} Liebesfreude.
krīḍārasa	krIqArasa	5580	096-1	{#krIqArasa#}¦ {%m.%} Lust am Spielen o. Scherzen.
krīḍāveśman	krIqAveSman	5581	096-1	{#krIqAveSman#}¦ {%n.%} Lusthaus.
krīḍāsaras	krIqAsaras	5582	096-1	{#krIqAsaras#}¦ {%n.%} Lustteich.
krīḍi	krIqi	5583	096-1	{#krIqi/#}¦ spielend, tändelnd.
krīḍita	krIqita	5584	096-1	{#krIqita#}¦ {%n.%} Spiel.
krīḍin	krIqin	5585	096-1	{#krIqi/n#}¦ {#˚qu/#} {%u.%} {#˚quma/nt#} = {#krIqi/#}.
krīta	krIta	5586	096-1	{#krIta/#}¦ {%s.%} {#krI#}; {%n.%} Kauf.
krītaka	krItaka	5587	096-1	{#krItaka#}¦ {%s.%} {#krI#}.
kruñc	kruYc	5588	096-1	{#kru/Yc#}¦ {%u.%} {#kru/Yca#} {%m.%} Brachvogel.
